"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"card_requirement_event_wela_triggers_innerfirebounce";"Treffe <span class=""questcount"">%d</span> Ziele mit <span class=""abilityname"">%s</span> vom <span class=""cardname"">§card_name_avenger_plural</span>.";"Hit <span class=""questcount"">%0:d</span> targets with <span class=""abilityname"">%1:s</span> of <span class=""cardname"">§card_name_avenger_plural</span>.";"Touchez <span class=""questcount"">%0:d</span> cibles avec <span class=""abilityname"">%1:s</span> des <span class=""cardname"">§card_name_avenger_plural</span>.";"";"Ударьте <span class=""questcount"">%0:d</span> по целям с <span class=""abilityname"">%1:s</span> от <span class=""cardname"">§card_name_avenger_plural</span>.";"Golpea <span class=""questcount"">%0:d</span> objetivos con <span class=""abilityname"">%1:s</span> de <span class=""cardname"">§card_name_avenger_plural</span>.";"Colpisci <span class=""questcount"">%0:d</span> bersagli utilizzando <span class=""abilityname"">%1:s</span> di <span class=""cardname"">§card_name_avenger_plural</span>.";"";"";"";"Uderz <span class=""questcount"">%0:d</span> celów używając umiejętności <span class=""abilityname"">%1:s</span> jednostki <span class=""cardname"">§card_name_avenger_plural</span>.";"Osu <span class=""questcount"">%0:d</span> kohteeseen <span class=""cardname"">kostajien</span> kyvyllä <span class=""abilityname"">%1:s</span>.";"Acerte <span class=""questcount"">%0:d</span> alvos com <span class=""abilityname"">%1:s</span> dos <span class=""cardname"">Vingadores</span>.";"<span class=""cardname"">§card_name_avenger_plural</span> biriminin <span class=""abilityname"">%1:s</span> yeteneğini kullanarak <span class=""questcount"">%0:d</span> birime hasar ver.";"";"Zasáhni <span class=""questcount"">%0:d</span> cílů s <span class=""abilityname"">%1:s</span> od <span class=""cardname"">§card_name_avenger_plural</span>.";"Χτύπα <span class=""questcount"">%0:d</span> στόχους με την ικανότητα <span class=""abilityname"">%1:s</span> των <span class=""cardname"">Τιμωρών</span>.";"";"";"";"";"Вдарте <span class=""questcount"">%0:d</span> по цілям з <span class=""abilityname"">%1:s</span> від <span class=""cardname"">§card_name_avenger_plural</span>.";"";"";"使用 <span class=""cardname"">§card_name_avenger_plural</span> 的 <span class=""abilityname"">%1:s</span> 技能來擊中 <span class=""questcount"">%0:d</span> 個目標。";"";"<span class=""cardname"">§card_name_avenger_plural</span>의 <span class=""abilityname"">%1:s</span>(으)로 목표를 <span class=""questcount"">%0:d</span>번 적중.";"";""
"card_requirement_event_wela_triggers_manaregenerationaura";"Stelle <span class=""energy"">%d</span> Energie mit <span class=""cardname"">§card_name_healinggarden</span> wieder her.";"Replenish <span class=""energy"">%d</span> energy with <span class=""cardname"">§card_name_healinggarden</span>.";"Regénérez <span class=""energy"">%d</span> énergie(s) avec <span class=""cardname"">§card_name_healinggarden</span>.";"";"Восстановите <span class=""energy"">%d</span> энергию с <span class=""cardname"">§card_name_healinggarden</span>.";"Recupera <span class=""energy"">%d</span> energía con <span class=""cardname"">§card_name_healinggarden</span>.";"Rigenera <span class=""energy"">%d</span> d'energia con <span class=""cardname"">§card_name_healinggarden</span>.";"";"";"";"Uzupełnij <span class=""energy"">%d</span> energii używając <span class=""cardname"">§card_name_healinggarden</span>.";"Lataa <span class=""energy"">%d</span> energiaa käyttämällä <span class=""cardname"">§card_name_healinggarden</span>.";"Reabasteça <span class=""energy"">%d</span> de energia com <span class=""cardname"">Pulso da Floresta</span>.";"<span class=""cardname"">§card_name_healinggarden</span> kullanarak <span class=""energy"">%d</span> enerji yenile.";"";"Obnov <span class=""energy"">%d</span> energie s <span class=""cardname"">§card_name_healinggarden</span>.";"Αναπλήρωσε <span class=""energy"">%d</span> ενέργεια με τον <span class=""cardname"">Παλμό του Δάσους</span>.";"";"";"";"";"Відновіть <span class=""energy"">%d</span> енергію з <span class=""cardname"">§card_name_healinggarden</span>.";"";"";"使用 <span class=""cardname"">§card_name_healinggarden</span> 補充 <span class=""energy"">%d</span> 點能量。";"";"<span class=""cardname"">§card_name_healinggarden</span>(으)로 <span class=""energy"">%d</span>의 에너지 회복.";"";""
"card_requirement_event_wela_triggers_missile";"Feuere <span class=""questcount"">%0:d</span> <span class=""missile"">Raketen</span> ab.";"Launch <span class=""questcount"">%0:d</span> <span class=""missile"">missiles</span>.";"Lancez <span class=""questcount"">%0:d</span> <span class=""missile"">missiles</span>.";"";"Запустите <span class=""questcount"">%0:d</span> <span class=""missile"">ракет</span>.";"Lanza <span class=""questcount"">%0:d</span> <span class=""missile"">misiles</span>.";"Lancia <span class=""questcount"">%0:d</span> <span class=""missile"">missili</span>.";"";"";"";"Wystrzel <span class=""questcount"">%0:d</span> <span class=""missile"">pocisków</span>.";"";"Lance <span class=""questcount"">%0:d</span> <span class=""missile"">Mísseis</span>.";"<span class=""questcount"">%0:d</span> <span class=""missile"">füze</span> ateşle.";"";"Odpal <span class=""questcount"">%0:d</span> <span class=""missile"">raket</span>.";"Εκτόξευσε <span class=""questcount"">%0:d</span> <span class=""missile"">πυραύλους</span>.";"";"";"";"";"Запустити <span class=""questcount"">%0:d</span> <span class=""missile"">ракети</span>.";"";"";"發射 <span class=""questcount"">%0:d</span> 多枚 <span class=""missile"">飛彈</span>。";"";"<span class=""missile"">미사일</span> <span class=""questcount"">%0:d</span>개 발사.";"";""
"card_requirement_event_wela_triggers_missilelauncher";"Verschieße <span class=""questcount"">%0:d</span> <span class=""missile"">Raketen</span> mit dem <span class=""abilityname"">%1:s</span> vom <span class=""cardname"">§card_name_inductioner</span>.";"Trigger <span class=""abilityname"">%1:s</span> of <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> times.";"Déclenchez le <span class=""abilityname"">%1:s</span> du <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> fois.";"";"Вызвать <span class=""abilityname"">%1:s</span> у <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> раз.";"Activa <span class=""abilityname"">%1:s</span> de <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> veces.";"Attiva <span class=""abilityname"">%1:s</span> di <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> volte.";"";"";"";"Wywołaj <span class=""abilityname"">%1:s</span> jednostki <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> razy.";"";"Utilize <span class=""abilityname"">%1:s</span> do <span class=""cardname"">Condutor</span> <span class=""questcount"">%0:d</span> vezes.";"<span class=""cardname"">§card_name_inductioner</span> biriminin <span class=""abilityname"">%1:s</span> yeteneğini <span class=""questcount"">%0:d</span> kez tetikle.";"";"Aktivuj <span class=""abilityname"">%1:s</span> od <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> ×.";"Πυροδότησε την ικανότητα <span class=""abilityname"">%1:s</span> του <span class=""cardname"">Συντονιστή</span> <span class=""questcount"">%0:d</span> φορές.";"";"";"";"";"Ініціюйте <span class=""abilityname"">%1:s</span> з <span class=""cardname"">§card_name_inductioner</span> <span class=""questcount"">%0:d</span> раз.";"";"";"觸發 <span class=""cardname"">§card_name_inductioner</span> 單位的 <span class=""abilityname"">%1:s</span> 技能 <span class=""questcount"">%0:d</span> 次。";"";"<span class=""cardname"">§card_name_inductioner</span>의 <span class=""abilityname"">%1:s</span>을(를) <span class=""questcount"">%0:d</span>번 발동.";"";""
"card_requirement_event_wela_triggers_reflectiveshield";"Reflektiere <span class=""questcount"">%0:d</span> Projektile mit der Fähigkeit <span class=""abilityname"">%1:s</span> vom <span class=""cardname"">§card_name_shielddrone</span>.";"Trigger <span class=""abilityname"">%1:s</span> of <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> times.";"Déclenchez <span class=""abilityname"">%1:s</span> du <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> fois.";"";"Вызвать <span class=""abilityname"">%1:s</span> у <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> раз.";"Activa <span class=""abilityname"">%1:s</span> de <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> veces.";"Attiva <span class=""abilityname"">%1:s</span> di <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> volte.";"";"";"";"Wywołaj <span class=""abilityname"">%1:s</span> jednostki <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> razy.";"";"Utilize <span class=""abilityname"">%1:s</span> do <span class=""cardname"">Projetor Eco</span> <span class=""questcount"">%0:d</span> vezes.";"<span class=""cardname"">§card_name_shielddrone</span> biriminin <span class=""abilityname"">%1:s</span> yeteneğini <span class=""questcount"">%0:d</span> kez tetikle.";"";"Aktivuj <span class=""abilityname"">%1:s</span> od <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> ×.";"Πυροδότησε την ικανότητα <span class=""abilityname"">%1:s</span> του <span class=""cardname"">Προβολέα Ηχούς</span> <span class=""questcount"">%0:d</span> φορές.";"";"";"";"";"Ініціюйте <span class=""abilityname"">%1:s</span> з <span class=""cardname"">§card_name_shielddrone</span> <span class=""questcount"">%0:d</span> раз.";"";"";"觸發 <span class=""cardname"">§card_name_shielddrone</span> 單位的 <span class=""abilityname"">%1:s</span> 技能 <span class=""questcount"">%0:d</span> 次。";"";"<span class=""cardname"">§card_name_shielddrone</span>의 <span class=""abilityname"">%1:s</span>을(를) <span class=""questcount"">%0:d</span>번 발동.";"";""
"card_requirement_event_wela_triggers_shieldblock";"Löse <span class=""questcount"">%d</span> Schildblocks bei deinen Einheiten aus.";"Trigger <span class=""questcount"">%d</span> shield blocks on your own units";"Déclenchez <span class=""questcount"">%d</span> boucliers protecteurs sur vos propres unités";"";"Инициируйте <span class=""questcount"">%d</span> щитовые блоки на ваших собственных юнитах";"Invoca <span class=""questcount"">%d</span> Escudos de Bloqueo en tus unidades.";"Attiva <span class=""questcount"">%d</span> scudi sulle tue unità";"";"";"";"Wywołaj <span class=""questcount"">%d</span> bloków tarczą u swoich jednostek.";"Laukaise <span class=""questcount"">%d</span> kertaa kilpitorjunta omilla yksiköilläsi";"Acione <span class=""questcount"">%d</span> vezes o bloqueio de escudo nas suas próprias unidades";"Kalkan etkisini kendi birliklerin üzerinde <span class=""questcount"">%d</span> defa kullan";"";"Aktivuj <span class=""questcount"">%d</span> shield blocks na vlastních jednotkách";"Ενεργοποίησε <span class=""questcount"">%d</span> προστατευτικές ασπίδες στις μονάδες σου";"";"";"";"";"Ініціюйте <span class=""questcount"">%d</span> щитові блоки на ваших власних юнітах";"";"";"觸發護盾保護你的單位 <span class=""questcount"">%d</span> 次。";"";"유닛으로 방패 막기 <span class=""questcount"">%d</span>번 발동.";"";""
"card_requirement_event_wela_triggers_soulgatherersummonfrostgoylefourtimes";"Beschwöre <span class=""questcount"">%d</span> mal 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> mit einer einzelnen <span class=""cardname"">§card_name_frostgoylefountain</span>.";"Spawn 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> by a single <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> times.";"Produisez 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> avec une seule <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> fois.";"";"Произведите 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> одной <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> раз.";"Genera 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> por un solo <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> veces.";"Evoca 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> da una singola <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> volte.";"";"";"";"Przywołaj 4 jednostki <span class=""cardname"">§card_name_frostgoyle_drop</span> poprzez jedno użycie <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> razy.";"Lähetä 4 <span class=""cardname"">routagoilia</span> yhdellä <span class=""cardname"">routagoililähteellä</span> <span class=""questcount"">%d</span> kertaa.";"Gere 4 <span class=""cardname"">Gárgelados</span> com uma única <span class=""cardname"">Fonte de Gárgelado</span> <span class=""questcount"">%d</span> vezes.";"Tek bir <span class=""cardname"">§card_name_frostgoylefountain</span> biriminin yardımı ile <span class=""questcount"">%d</span> defa 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> üret.";"";"Vyvolej 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> využitím jednoho <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> ×.";"Γέννησε 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> με ένα μόνο <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> φορές.";"";"";"";"";"Виробіть 4 <span class=""cardname"">§card_name_frostgoyle_drop</span> однієї <span class=""cardname"">§card_name_frostgoylefountain</span> <span class=""questcount"">%d</span> раз.";"";"";"用單一的 <span class=""cardname"">§card_name_frostgoylefountain</span> 釋放 4 隻<span class=""cardname"">§card_name_frostgoyle_drop</span> <span class=""questcount"">%d</span> 次。";"";"4마리의 <span class=""cardname"">§card_name_frostgoyle_drop</span>을 <span class=""cardname"">§card_name_frostgoylefountain</span> 한 개로 <span class=""questcount"">%d</span>번 소환.";"";""
"card_requirement_event_wela_triggers_soulgathererundying";"Löse <span class=""questcount"">%d</span> mal <span class=""abilityname"">%s</span> vom <span class=""cardname"">§card_name_voidskeleton</span> aus.";"Trigger <span class=""abilityname"">%1:s</span> of <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> times.";"Déclenchez <span class=""abilityname"">%1:s</span> des <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> fois.";"";"Инициируйте <span class=""abilityname"">%1:s</span> от <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> раз.";"Haz que <span class=""abilityname"">%1:s</span> de <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> veces.";"Attiva <span class=""abilityname"">%1:s</span> di <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> volte.";"";"";"";"Wywołaj <span class=""abilityname"">%1:s</span> jednostki <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> razy.";"Laukaise <span class=""cardname"">luurankojen</span> <span class=""abilityname"">%1:s</span> <span class=""questcount"">%0:d</span> kertaa.";"Acione <span class=""abilityname"">%1:s</span> do <span class=""cardname"">Esqueleto</span> <span class=""questcount"">%0:d</span> vezes.";"<span class=""cardname"">§card_name_voidskeleton</span> biriminin <span class=""abilityname"">%1:s</span> yeteneğini <span class=""questcount"">%0:d</span> defa tetikle.";"";"Aktivuj <span class=""abilityname"">%1:s</span> od <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> ×.";"Πυροδότησε την ικανότητα <span class=""abilityname"">%1:s</span> του <span class=""cardname"">Σκελετού</span> <span class=""questcount"">%0:d</span> φορές.";"";"";"";"";"Ініціюйте <span class=""abilityname"">%1:s</span> з <span class=""cardname"">§card_name_voidskeleton</span> <span class=""questcount"">%0:d</span> раз.";"";"";"觸發 <span class=""cardname"">§card_name_voidskeleton</span> 單位的 <span class=""abilityname"">%1:s</span> 技能 <span class=""questcount"">%0:d</span> 次。";"";"<span class=""cardname"">§card_name_voidskeleton</span>의 <span class=""abilityname"">%1:s</span>을(를) <span class=""questcount"">%0:d</span>번 발동.";"";""
"card_requirement_event_wela_triggers_spell";"Verwende <span class=""questcount"">%d</span> mal einen beliebigen Zauber.";"Cast <span class=""questcount"">%d</span> spells.";"Lancez <span class=""questcount"">%d</span> sorts.";"";"Совершите <span class=""questcount"">%d</span> заклинаний.";"Lanza <span class=""questcount"">%d</span> hechizos.";"Lancia <span class=""questcount"">%d</span> magie.";"";"";"";"Użyj <span class=""questcount"">%d</span> czarów.";"Käytä <span class=""questcount"">%d</span> loitsua.";"Lance <span class=""questcount"">%d</span> magias.";"<span class=""questcount"">%d</span> büyü kullan.";"";"Použij <span class=""questcount"">%d</span> kouzel.";"Κάνε <span class=""questcount"">%d</span> ξόρκια.";"";"";"";"";"Здійсніть <span class=""questcount"">%d</span> заклинань.";"";"";"施展 <span class=""questcount"">%d</span> 次法術。";"";"주문 <span class=""questcount"">%d</span>번 사용.";"";""
"card_requirement_event_wela_kills_debutstarfall";"Töte <span class=""questcount"">%d</span> Ziele mit dem <span class=""abilityname"">%s</span> von <span class=""cardname"">§card_name_aegis</span>.";"Kill <span class=""questcount"">%d</span> units with <span class=""abilityname"">%s</span> of <span class=""cardname"">§card_name_aegis</span>.";"Tuez <span class=""questcount"">%d</span> unités avec l'<span class=""abilityname"">%s</span> de <span class=""cardname"">§card_name_aegis</span>.";"";"Убейте <span class=""questcount"">%d</span> юнитов, используя <span class=""abilityname"">%s</span> от <span class=""cardname"">§card_name_aegis</span>.";"Mata a <span class=""questcount"">%d</span> unidades usando <span class=""abilityname"">%s</span> de <span class=""cardname"">§card_name_aegis</span>.";"Uccidi <span class=""questcount"">%d</span> unità con <span class=""abilityname"">%s</span> di <span class=""cardname"">§card_name_aegis</span>.";"";"";"";"Zabij <span class=""questcount"">%d</span> jednostek za pomocą umiejętności <span class=""abilityname"">%s</span> karty <span class=""cardname"">§card_name_aegis</span>.";"";"Elimine <span class=""questcount"">%d</span> unidades com <span class=""abilityname"">%s</span> do <span class=""cardname"">Égide Ix, A Ultima Fronteira</span>.";"<span class=""cardname"">§card_name_aegis</span> biriminin <span class=""abilityname"">%1:s</span> yeteneğini kullanarak <span class=""questcount"">%0:d</span> birim öldür.";"";"Znič <span class=""questcount"">%d</span> jednotek s <span class=""abilityname"">%s</span> od <span class=""cardname"">§card_name_aegis</span>.";"Σκότωσε <span class=""questcount"">%d</span> μονάδες με την ικανότητα <span class=""abilityname"">%s</span> της <span class=""cardname"">Αιγίδος Θʹ, Του Τελευταίου Συνόρου</span>.";"";"";"";"";"Вбийте <span class=""questcount"">%d</span> юніти з <span class=""abilityname"">%s</span> від <span class=""cardname"">§card_name_aegis</span>.";"";"";"使用 <span class=""cardname"">§card_name_aegis</span> 的 <span class=""abilityname"">%s</span> 技能殺死 <span class=""questcount"">%d</span> 個單位。";"";"<span class=""cardname"">§card_name_aegis</span>의 <span class=""abilityname"">%s</span>(으)로 유닛 <span class=""questcount"">%d</span>명 처치.";"";""
"card_requirement_event_single_wela_triggers_supreme";"Bringe die Fähigkeit <span class=""abilityname"">§unitability_name_supreme</span> von <span class=""cardname"">§card_name_atlas</span> einmal auf ihr Maximum.";"Maximize the <span class=""abilityname"">§unitability_name_supreme</span> ability of <span class=""cardname"">§card_name_atlas</span> once.";"Maximisez l'habileté <span class=""abilityname"">§unitability_name_supreme</span> de <span class=""cardname"">§card_name_atlas</span> une fois.";"";"Доведите до максимума <span class=""abilityname"">§unitability_name_supreme</span> способность от <span class=""cardname"">§card_name_atlas</span> однажды.";"Maximice la capacidad <span class=""abilityname"">§unitability_name_supreme</span> de <span class=""cardname"">§card_name_atlas</span> una vez.";"Massimizza l'abilità <span class=""abilityname"">§unitability_name_supreme</span> di <span class=""cardname"">§card_name_atlas</span> una volta.";"";"";"";"Zmaksymalizuj umiejętność <span class=""abilityname"">§unitability_name_supreme</span> karty <span class=""cardname"">§card_name_atlas</span> jeden raz.";"";"Maximize o <span class=""abilityname"">Modular</span> com a habilidade do <span class=""cardname"">Atlas, o Caminhante Recorrente</span> once.";"<span class=""cardname"">§card_name_atlas</span> biriminin <span class=""abilityname"">§unitability_name_supreme</span> yeteneğini bir kez doldur.";"";"Maximalizuj <span class=""abilityname"">§unitability_name_supreme</span> schopnost od <span class=""cardname"">§card_name_atlas</span> jedenkrát.";"Μεγιστοποίησε την ικανότητα <span class=""abilityname"">§unitability_name_supreme</span> του <span class=""cardname"">Άτλαντος, Του Επαναλαμβανόμενου Πεζοπόρου</span> μια φορά.";"";"";"";"";"Максимізуйте <span class=""abilityname"">§unitability_name_supreme</span> здатність <span class=""cardname"">§card_name_atlas</span> один раз.";"";"";"最大化的使用 <span class=""cardname"">§card_name_atlas</span> 的 <span class=""abilityname"">§unitability_name_supreme</span> 技能一次。";"";"<span class=""cardname"">§card_name_atlas</span>의 <span class=""abilityname"">§unitability_name_supreme</span>을 한 번 다 채우기.";"";""
"card_requirement_event_wela_dealt_damage_crystalspeed";"Lass deine Einheiten <span class=""questcount"">%d</span> Schaden austeilen während sie unter dem Effekt <span class=""abilityname"">§unitability_name_crystalspeed</span> vom <span class=""cardname"">§card_name_smallcastergolem</span> stehen.";"Let your units deal <span class=""questcount"">%d</span> damage while being affected by <span class=""abilityname"">§unitability_name_crystalspeed</span> of <span class=""cardname"">§card_name_smallcastergolem</span>.";"Laissez vos unités infliger <span class=""questcount"">%d</span> dommages tout en étant affecté par <span class=""abilityname"">§unitability_name_crystalspeed</span> de <span class=""cardname"">§card_name_smallcastergolem</span>.";"";"Пусть ваши юниты нанесут <span class=""questcount"">%d</span> урона под эффектом <span class=""abilityname"">§unitability_name_crystalspeed</span> от <span class=""cardname"">§card_name_smallcastergolem</span>.";"Deje que sus unidades inflijan <span class=""questcount"">%d</span> daños mientras se ven afectadas por <span class=""abilityname"">§unitability_name_crystalspeed</span> de <span class=""cardname"">§card_name_smallcastergolem</span>.";"Lascia che le tue unità infliggano <span class=""questcount"">%d</span> danni mentre sono sotto l'effetto del <span class=""abilityname"">§unitability_name_crystalspeed</span> lanciato dal <span class=""cardname"">§card_name_smallcastergolem</span>.";"";"";"";"Pozwól swoim jednostkom zadać <span class=""questcount"">%d</span> obrażeń podczas, gdy są pod wpływem umiejętności <span class=""abilityname"">§unitability_name_crystalspeed</span> karty <span class=""cardname"">§card_name_smallcastergolem</span>.";"";"Deixe suas unidades causarem <span class=""questcount"">%d</span> de dano enquanto afetadas por <span class=""abilityname"">§unitability_name_crystalspeed</span> do <span class=""cardname"">§card_name_smallcastergolem</span>.";"<span class=""cardname"">§card_name_smallcastergolem</span> biriminin <span class=""abilityname"">§unitability_name_crystalspeed</span> yeteneğinin etkisindeki birimlerin <span class=""questcount"">%0:d</span> hasar vursun.";"";"Nechej své jednotky dát <span class=""questcount"">%d</span> poškození pod efektem <span class=""abilityname"">§unitability_name_crystalspeed</span> of <span class=""cardname"">§card_name_smallcastergolem</span>.";"Άσε τις μονάδες να προκαλέσουν ζημιά <span class=""questcount"">%d</span>, όσο επηρεάζονται από τον <span class=""abilityname"">Κρυστάλλινο Άνεμο</span> του <span class=""cardname"">Κρυστάλλινου Ψαλμωδού</span>.";"";"";"";"";"Нехай ваші юніти завдадуть <span class=""questcount"">%d</span> пошкодження під час впливу <span class=""abilityname"">§unitability_name_crystalspeed</span> від <span class=""cardname"">§card_name_smallcastergolem</span>.";"";"";"在被 <span class=""cardname"">§card_name_smallcastergolem</span> 的 <span class=""abilityname"">§unitability_name_crystalspeed</span> 影響下，讓你的單位造成 <span class=""questcount"">%d</span> 的傷害。";"";"유닛이 <span class=""cardname"">§card_name_smallcastergolem</span>의 <span class=""abilityname"">§unitability_name_crystalspeed</span>에 영향 받는 중에 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
"card_requirement_event_wela_dealt_damage_petrifyheal";"Lass deine Einheiten oder Gebäude durch <span class=""cardname"">§card_name_petrify</span> <span class=""questcount"">%d</span> Leben wiederherstellen.";"Let your units or buildings recover <span class=""questcount"">%d</span> health by <span class=""cardname"">§card_name_petrify</span>.";"Laissez vos unités ou bâtiments récupérer <span class=""questcount"">%d</span> de santé grâce à <span class=""cardname"">§card_name_petrify</span>.";"";"Позвольте вашим юнитам восстановить <span class=""questcount"">%d</span> здоровья от <span class=""cardname"">§card_name_petrify</span>.";"Deje que sus unidades o edificios recuperar <span class=""questcount"">%d</span> de salud por <span class=""cardname"">§card_name_petrify</span>.";"Lascia che le tue unità o strutture recuperino <span class=""questcount"">%d</span> salute con <span class=""cardname"">§card_name_petrify</span>.";"";"";"";"Pozwól swoim jednostkom lub budynkom odzyskać <span class=""questcount"">%d</span> życia za pomocą karty <span class=""cardname"">§card_name_petrify</span>.";"";"Suas unidades ou estruturas recuperam <span class=""questcount"">%d</span> de vida por <span class=""cardname"">Petrificar</span>.";"<span class=""cardname"">§card_name_petrify</span> kullanarak, birimlerin veya binaların <span class=""questcount"">%0:d</span> can yenilesin.";"";"Nech jednotky, nebo budovy obnovit <span class=""questcount"">%d</span> životů efektem <span class=""cardname"">§card_name_petrify</span>.";"Άσε τις μονάδες ή τα κτίριά σου να αναρρώσουν <span class=""questcount"">%d</span> της υγείας τους με την <span class=""cardname"">§card_name_petrify</span>.";"";"";"";"";"Нехай ваші юніти або будівлі відновлять <span class=""questcount"">%d</span> здоров'я від <span class=""cardname"">§card_name_petrify</span>.";"";"";"使用 <span class=""cardname"">§card_name_petrify</span> 讓你的單位或建築物恢復 <span class=""questcount"">%d</span> 點生命值。";"";"<span class=""cardname"">§card_name_petrify</span>로 유닛과 건물의 체력을 <span class=""questcount"">%d</span>만큼 회복.";"";""
"card_requirement_event_wela_dealt_damage_spell";"Füge <span class=""questcount"">%d</span> Schaden mit Zaubern zu.";"Deal <span class=""questcount"">%d</span> damage using spells.";"Infliger <span class=""questcount"">%d</span> dommages à l'aide de sorts.";"";"Нанесите <span class=""questcount"">%d</span> урона используя заклинания.";"Inflige <span class=""questcount"">de%d</span> de daño usando hechizos.";"Infliggi <span class=""questcount"">%d</span> danni utilizzando magie.";"";"";"";"Zadaj <span class=""questcount"">%d</span> obrażeń używając zaklęć.";"";"Cause <span class=""questcount"">%d</span> de dano usando magias.";"Büyü kullanarak <span class=""questcount"">%0:d</span> hasar vur.";"";"Uděl <span class=""questcount"">%d</span> poškození použitím kouzel.";"Προκάλεσε ζημιά <span class=""questcount"">%d</span> με ξόρκια.";"";"";"";"";"Нанесіть <span class=""questcount"">%d</span> шкоди за допомогою заклинань.";"";"";"使用法術造成 <span class=""questcount"">%d</span> 點傷害。";"";"주문으로 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
