"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"quest_hint_TUTORIAL_NAVIGATE_SHOP";"Klicke oben auf „Shop“, um zum Menü für den Kauf von Karten, Premiumwährung und andere Dinge zu gelangen.";"Click ""Shop"" at the top to purchase cards, crystals and a lot of cool stuff!";"Cliquez sur ""Boutique"" en haut pour acheter des cartes, cristaux et plein de trucs sympas!";"Carregue em ""Loja"" para comprar cartas, cristais ou outras coisas brutais!";"Нажмите «Магазин» вверху, чтобы купить карты, кристаллы и много других интересных вещей!";"¡Click en ""Tienda"" arriba para comprar cartas, cristales y mucho más cosas!";"Clicca ""Negozio"" in alto per acquistare carte, cristalli e molto altro ancora!";"";"";"";"Kliknij ""Sklep"" na górze aby kupić karty, kryształy i inne fajne rzeczy!";"Klikkaa ""Kauppa""-painiketta ylhäältä ostaaksesi kortteja, kristalleja ja paljon siistejä juttuja!";"Clique em ""Loja"" no topo e compre uma carta, cristais e um monte de coisas legais!";"Yeni kartlar, kristal ve havalı şeyler almak için ""Dükkan"" sekmesine tıkla!";"";"Klikni na ""Obchod"" nahoře, pro nákup karet, krystalů a jiných cool věcí!";"Κλίκαρε στο «Κατάστημα» στην κορυφή για να αγοράσεις κάρτες, κρυστάλλους και πολλά κουλ πράματα!";"";"";"Faceți clic pe „Magazin” în partea de sus pentru a cumpăra carduri, cristale și o mulțime de lucruri interesante!";"";"Натисніть «Магазин» вгорі, щоб купити карти, кристали і багато інших цікавих речей!";"";"";"點擊上方的「商店」購買卡牌、水晶和很多很酷的玩意！";"";"상단에서 '상점'을 클릭해서 카드, 수정, 그 밖의 멋진 물건을 살 수 있습니다!";"";""
"quest_description_TUTORIAL_CARD_BUY";"Hol dir eine Karte vom Kartenhändler";"Get a new card from the Card Vendor";"Obtenez une nouvelle carte depuis le vendeur de carte";"Arranja uma nova carta da Loja de Cartas";"Получить новую карту от поставщика карт";"Obtén una nueva tarjeta de la tienda";"Ottieni una nuova carta dal Venditore Di Carte";"";"";"";"Uzyskać nową kartę od dostawcy karty";"Hanki uusi kortti kortin toimittajalta";"Obter um novo cartão do fornecedor do cartão";"Kart Tüccarı'ndan yeni kart satın al";"";"Získal jsi novou karty od obchodníka s kartami";"Πάρε μια νέα κάρτα από τον Προμηθευτή";"Szerezz új kártyát a Kártya Árustól";"";"Obțineți un card nou de la Vânzătorul de Carduri";"";"Отримати нову карту від постачальника карт";"";"";"由卡店商人得到一張新卡";"";"카드 상인을 통해 새로운 카드를 얻으세요";"";""
"quest_hint_TUTORIAL_CARD_BUY";"Besuche den Kartenhändler, klicke auf irgendeine freigeschaltete Karte und kaufe sie.";"Visit the Card Vendor, click on any unlocked card and purchase it with any currency.";"Visitez le vendeur de cartes, cliquez sur n'importe quelle carte déverrouillée et achetez-la avec n'importe quelle devise.";"Visita a Loja de Cartas, carrega em qualquer carta desbloqueada e compra com qualquer moeda.";"Посетите поставщика карт, нажмите на любою разблокированную карту и купите её за любую валюту.";"Visita el vendedor de tarjetas, haz clic en cualquier tarjeta desbloqueada y cómprala con cualquier moneda.";"Visita il Venditore Di Carte, clicca su qualsiasi carta sbloccata e comprala con qualsiasi valuta.";"";"";"";"Odwiedź witrynę producenta karty, kliknij na dowolną kartę odblokowany i go kupić w dowolnej walucie.";"Käy kortin myyjä, klikkaa lukitsematon kortti ja ostaa sen minkä tahansa valuutan.";"Visite o fornecedor do cartão, clique em qualquer cartão desbloqueado e compre-o com qualquer moeda.";"Kart Tüccarı sekmesini aç, kilitli olmayan herhangi bir kartın üzerine tıkla ve onu herhangi bir para birimi kullanarak satın al.";"";"Navštiv obchodníka s kartami, klikni na některou odemčenou kartu a kup ji.";"Επισκέψου τον Προμηθευτή, κλίκαρε σε οποιαδήποτε ξεκλειδωμένη κάρτα και αγόρασέ την με οποιαδήποτε χρήματα.";"";"";"Accesați Furnizorul de Carduri, faceți clic pe orice card deblocat și achiziționați-l cu orice monedă.";"";"Відвідайте постачальника карт, натисніть на будь-яку розблоковану картку і купіть її за будь-яку валюту.";"";"";"拜訪卡片商人，點擊任何尚未解鎖的卡片並以任何幣購買。(代幣、水晶等)";"";"카드 상인을 방문해서 잠금 해제된 카드를 구매하세요.";"";""
"quest_description_TUTORIAL_NAVIGATE_SHOP_CRYSTALS";"Öffne den Tab „Kristalle“ im Shop";"Open the tab ""Crystals"" in the shop";"Ouvrez l'onglet ""Cristaux"" dans la boutique";"Abre a página de ""Cristais"" na loja";"Откройте вкладку «Кристаллы» в магазине";"Abre la pestaña ""Cristales"" en la tienda";"Apri la scheda ""Cristalli"" nel negozio";"";"";"";"Otwórz zakładkę ""Kryształy"" w sklepie";"Avaa ""Kristallit""-välilehti kaupassa";"Abra a aba ""Cristais"" na loja";"Dükkanda ki ""Kristal"" sekmesini aç";"";"Otevři záložku ""Krystaly"" v obchodě";"Άνοιξε την καρτέλα «Κρύσταλλοι» στο κατάστημα";"";"";"Deschideți fila „Cristale” din magazin";"";"Відкрийте вкладку «Кристали» в магазині";"";"";"點擊打開商店中的「水晶」頁籤";"";"상점에서 ""수정"" 메뉴 열기";"";""
"quest_hint_TUTORIAL_NAVIGATE_SHOP_CRYSTALS";"Klicke oben auf „Shop“. Dann klicke darunter auf den Knopf mit der Aufschrift „Kristalle“.";"Click the button on the top navigation bar labelled ""Shop"". Then click in the sub navigation bar on the button labelled ""Crystals"" to enter the menu to purchase premium currency.";"Cliquez sur le bouton intitulé ""Boutique"" dans la barre de navigation supérieure. Cliquez ensuite sur le bouton intitulé ""Cristaux"" dans la barre de sous-navigation pour accéder au menu d'achat de la devise premium.";"Carrega no botão em cima chamado ""Loja"". Depois carrega em ""Cristais"" para entrar no menu no qual se compra moedas prêmio.";"Нажмите кнопку в верхней панели навигации с надписью «Магазин». Затем нажмите в подкатегориях «Кристаллы», чтобы войти в меню покупки премиальной валюты.";"Click en el botón de ""Tienda"". Después presiona en la sub-pestaña de Cristales para entrar al menú de compra de monedas premium.";"Clicca sul bottone in alto nella barra di navigazione etichettato come ""Negozio"". Dopo di che clicca sul pulsante nominato ""Cristalli"" nella barra di navigazione inferiore, per accedere al menù per acquistare valuta premium.";"";"";"";"Kliknij na przycisk ""Sklep"", potem na przycisk ""Kryształy"", żeby wejść w ekran kupna waluty premium.";"Klikkaa ""Kauppa""-painiketta ylhäällä olevasta navigaatiopalkista. Tämän jälkeen klikkaa alavalikosta ""Kristallit""-painiketta, päästäksesi valikkoon josta voit ostaa premium-valuuttaa.";"Clique no botão de navegação no topo intitulado ""loja"", então clique no botão subsequente chamado ""Cristais"", entre no menu e compre um currência premium.";"Kristal satın almak için en üstte bulunan ""Dükkan"" sekmesine tıkla sonra ""Kristal"" sekmesini seç.";"";"Klikni na tlačítko ""Obchod"" nahoře. Poté na tlačítko ""Krystaly"" pro možnost koupit prémiovou měnu.";"Κλίκαρε το κουμπί «Κατάστημα» στην πάνω μπάρα πλοήγησης. Μετά κλίκαρε το κουμπί «Κρύσταλλοι» στην κάτων μπάρα πλοήγησης για να μπεις στο μενού όπου αγοράζεις προνομιούχα μετρητά.";"";"";"Faceți clic pe butonul din bara de navigare de sus etichetată „Magazin”. Apoi faceți clic în bara de sub navigare de pe butonul etichetat ""Cristale"" pentru a intra în meniu si a cumpăra monedă premium.";"";"Натисніть кнопку у верхній панелі навігації з написом «Магазин». Потім натисніть в підкатегоріях «Кристали», щоб увійти в меню покупки преміальної валюти.";"";"";"點擊上方導航條的「商店」按鈕，然後點擊其下的副導航條上的「水晶」，即可進入選單購買。";"";"상단에서 '상점' 버튼을 누르고 '수정' 메뉴에 들어가서 고급 통화인 수정을 구매할 수 있습니다.";"";""
"quest_description_TUTORIAL_ADD_FRIEND";"Füge einen Freund deiner Freundesliste hinzu";"Add a friend to your friendlist";"Ajoutez un ami à votre liste d'amis";"Adiciona um amigo á tua lista";"Добавьте друга в ваш список друзей";"Añade tú a un amigo a tu lista.";"Aggiungi un amico alla tua lista degli amici";"";"";"";"Dodaj znajomego";"Lisää kaveri kaverilistallesi";"Adicione um amigo à sua lista de amigos";"Bir arkadaş ekle";"";"Přidej přítele do seznamu přátel";"Πρόσθεσε ένα φίλο στη λίστα φίλων";"";"";"Adăugați un prieten la lista de prieteni";"";"Додайте друга в ваш список друзів";"";"添加一个好友到好友列表中。";"將一位玩家加到你的好友名單中";"";"친구 목록에 친구 한 명 추가하기";"";""
"quest_hint_TUTORIAL_ADD_FRIEND";"Öffne rechts unten die Freundesliste und klicke auf „Freund hinzufügen“. Im folgenden Menü kannst du deine Steamfreunde oder andere Spieler mit ihrer Freundes-ID hinzufügen. Deine Freundes-ID siehst du in der Freundesliste ganz oben.";"Open the friend list by clicking the button at the bottom right corner. Then click the button ""Add friend"" to open the window to add your steam friends which are playing Rise of Legions or any player by the friend ID. The friend ID can be found topmost in the friend list.";"Ouvrez la liste d'amis en cliquant sur le bouton dans le coin inférieur droit. Puis cliquez sur le bouton ""Ajouter un ami"" pour ouvrir une fenêtre pour ajouter vos amis Steam qui jouent À Rise of Legions, ou n'importe quel joueur par son ID d'ami. Le ID d'ami se trouve en haut de la liste d'ami.";"Abra a lista de amigos ao carregar no botão no canto inferior direito. Depois carregue em ""Adicionar Amigo"" para abrir a janela e adicionar os teus amigos da Steam que também estão a jogar Rise of Legions ou qualquer outro jogador. O ID do jogador pode ser encontrado em cima da lista de amigos.";"Откройте список друзей, нажав кнопку в правом нижнем углу. Затем нажмите кнопку «Добавить друга», которая откроет диалоговое окно, чтобы добавить своих друзей из Steam, которые играют в Rise of Legions или любого игрока по ID. ID друга можно найти сверху в списке друзей.";"Abra la lista de amigos haciendo click en el botón en la esquina inferior derecha. Luego haz clic en el botón ""Agregar amigo"" para abrir el panel de invitaciones el cual podrás invitar a amigos de tu lista de steam o vía ID. El ID de amigo lo encontraras en la partida superior de tu lista de amigos.";"Apri la lista degli amici cliccando il bottone nell'angolo in basso a destra. Dopo di che clicca su ""Aggiungi amico"" per aprire la finestra per aggiungere i tuoi amici Steam che stanno giocando a Rise of Legions o qualsiasi giocatore tramite ID amico. L'ID amico può essere trovato in cima alla lista amici.";"";"";"";"Otwórz listę znajomych klikając przycisk w prawym dolnym rogu okna. Potem kliknij ""Dodaj znajomego"" aby otworzyć swoich znajomych ze Steam'a grających w Rise of Legions, albo innego gracza poprzez ich ID-Przyjaciela. Twoje ID-Przyjaciela znajduje się na górze listy znajomych.";"Avaa kaverilista klikkaamalla oikeasta alareunasta löytyvää painiketta. Tämän jälkene klikkaa ""Lisää kaveri""-painiketta lisätäksesi Rise of Legionsia pelaava Steam-kaveri, tai kuka tahansa pelaaja, käyttämällä kaveritunnusta. Kaveritunnus löytyy kaverilistan yläosasta.";"Abra a lista de amigos clicando no botão no canto inferior direito, então clique em ""Adicionar Amigos"" para abrir a opção para adicionar um amigo do Steam que esteja jogando Rise of Legions ou qualquer outro amigo pelo ID de amigo. O ID de amigo pode ser encontrado no topo da lista de amigos.";"Sağ alt köşedeki düğmeyi tıklayarak arkadaş listesini açın. Ardından ""Arkadaş ekle"" düğmesini basarak Rise of Legions oynayan steam arkadaşlarınızı veya arkadaş kimliğini bildiğiniz herhangi bir oyuncuyu ekleyebilirsiniz. Sizin arkadaş kimliğiniz, arkadaş listesinde en üstte yazmaktadır.";"";"Otevři seznam přátel a klikni na ""Přidat Přítele"" pro otevření okna na přidání Steam přítele hrajícího RoL, nebo jiného hráče využitím ""Friend-ID"". ""Friend-ID"" je navrchu seznamu přátel.";"Άνοιξε τη λίστα φίλων κλικάροντας το κουμπί στην κάτω δεξιά γωνία. Ύστερα κλίκαρε το κουμπί «Πρόσθεσε ένα φίλο» για να ανοίξει το παράθυρο, ώστε να προσθέσεις τους φίλους σου απ' το Steam που παίζουν το Rise of Legions ή οποιονδήποτε παίκτη με την ταυτότητα φίλου. Η ταυτότητα φίλου μπορεί να βρεθεί στην κορυφή της λίστας φίλων.";"";"";"Deschideți lista de prieteni făcând clic pe butonul din colțul din dreapta jos. Apoi faceți clic pe butonul „Adăugați prieten” pentru a deschide fereastra pentru a adăuga prietenii de pe steam care joacă Rise of Legions sau orice jucător de ID-ul prietenului. ID-ul prietenului poate fi găsit cel mai sus în lista de prieteni.";"";"Відкрийте список друзів, натиснувши кнопку в правому нижньому кутку. Потім натисніть кнопку «Додати друга», яка відкриє діалогове вікно, щоб додати своїх друзів з Steam, які грають в Rise of Legions або будь-якого гравця по ID. ID друга можна знайти зверху в списку друзів.";"";"";"點擊右下角的按鈕開啟好友清單。接著點擊「增加好友」按鈕開啟可用來加入您有遊玩 Rise of Legions 的 Steam好友、或是以好友 ID 來加入好友的視窗。您的好友 ID 可在好友清單的最上方被找到。";"";"오른쪽 아래 모서리에서 친구 목록 버튼을 클릭합니다. 그런 다음 '친구 추가'를 눌러 Rise of Legions를 하는 스팀 친구나 다른 플레이어를 추가할 수 있습니다. 자신의 아이디는 친구 목록 상단에 있습니다.";"";""
"quest_description_TUTORIAL_CARD_LEVEL_TRIBUTE";"Opfere Karten um eine andere Karte aufzuleveln";"Sacrifice a card to level up another card";"Sacrifiez des cartes pour augmenter le niveau d'une autre carte";"Sacrífica uma carta para evoluir outra";"Пожертвуйте картами для улучшения другой карты";"Sacrificar una tarjeta para subir otra tarjeta";"Sacrifica una carta per avanzare di livello un'altra carta";"";"";"";"Poświęć kartę innej karcie";"Uhraa kortteja toiseen korttiin";"Sacrifique uma carta por outra";"Bir kart için herhangi bir kart sun";"";"Obětuj kartu pro vylepšení úrovně jiné karty";"Θυσίασε μια κάρτα για να ανεβάσεις το επίπεδο μιας άλλης";"Áldozz fel egy kártyát, egy másikért, hogy az szintet lépjen";"";"Sacrifică o carte pentru a urca in nivel o altă carte";"";"Зробити внесок картами для поліпшення іншої карти";"ضحي ببطاقة لرفع مستوى بطاقة اخرى";"牺牲一张卡牌让另一张卡牌升级";"犧牲卡片來升級另外的一張卡片";"";"카드를 제물로 바쳐 다른 카드를 레벨 업하기";"";""
"quest_hint_TUTORIAL_CARD_LEVEL_TRIBUTE";"Klicke im Deckbuilder mit der rechten Maustaste auf eine Karte. Nun kannst du beliebige andere Karten opfern, um der Karte Erfahrung zu geben. Nutze die Möglichkeit, um deine Lieblingskarten mit ungenutzten Karten zu verbessern!";"In the Deckbuilder, right click a card you want to upgrade. Sacrifice any cards you don´t need or want to strengthen your favorite cards!";"Dans le constructeur de deck, faites un clic droit sur la carte que vous souhaitez améliorer. Sacrifiez n'importe quelle carte dont vous n'avez pas besoin ou ne voulez plus pour renforcer vos unités préférées!";"";"В Создателе колод щелкните правой кнопкой мыши по карте, которую вы хотите улучшить. Пожертвуйте любыми картами, которые вам не нужны чтобы усилить ваши любимые юниты!";"En el Creador de Mazos, haga click derecho en la tarjeta que desea actualizar. ¡Sacrifica las cartas que no necesites o no quieras reforzar tus unidades favoritas!";"In Costruzione Mazzi, clicca col tasto destro sulla carta che vuoi migliorare. Sacrifica qualsiasi carta di cui non hai bisogno per potenziare le tue unità preferite!";"";"";"";"W Edytorze talii, kliknij prawym przyciskiem na kartę którą chcesz ulepszyć. Poświęć karty których nie potrzebujesz, aby wzmocnić swoje ulubione jednostki!";"Klikkaa pakanrakentajassa oikealla hiiren painikkeella korttia, jonka haluat päivittää. Uhraa mitä tahansa turhia kortteja vahvistaaksesi lempiyksiköitäsi!";"No gerenciador de decks, clique com o botão direito em aprimorar. Sacrifique qualquer carta que você não precisa, ou queira, e fortaleça sua unidade favorita!";"Deste Kurucu menüsünde, yükseltmek istediğiniz kartı sağ tıklayın. İhtiyacınız olmayan veya istediğiniz kartları güçlendirmek istediğiniz birimler için kurban edin!";"";"V Editoru Balíčků, klikni pravým na kartu kterou chceš vylepšit. Obětuj karty které nepotřebuješ pro vylepšení oblíbených karet!";"Στο Δημιουργό Τράπουλας, κάνε δεξί κλικ σε μια κάρτα που θες να αναβαθμίσεις. Θυσίασε οποιαδήποτε κάρτα που δε χρειάζεσαι ή δε θες για να εμδυναμώσεις τις αγαπημένες σου!";"";"";"În Constructor de punte, faceți clic dreapta pe o carte pe care doriți să o actualizați. Sacrificați orice cărți de care nu aveți nevoie sau doriți să vă consolidați cărțile preferate!";"";"У Творця колод клацніть правою кнопкою миші по карті, яку ви хочете поліпшити. Зробити внесок будь-якими картами, які вам не потрібні щоб посилити ваших улюблених юнітів!";"";"";"在牌組建立視窗，滑鼠右鍵點擊你想升級的卡片。犧牲其他你沒有用到的卡片來增強你最常喜愛的卡片們！";"";"덱 관리에서 업그레이드하려는 카드를 우클릭하세요. 필요하지 않은 카드를 제물로 바쳐서 가장 좋아하는 카드를 강화할 수 있습니다!";"";""
"quest_description_TUTORIAL_ASCEND_SILVER";"Lass eine Karte auf Silber aufsteigen";"Ascend a card to silver";"Activez l'ascension d'une carte vers l'argent";"Evoluir uma carta para prata";"Повысьте карту до серебряной";"Asciende una carta a plata";"Potenzia una carta ad argento";"";"";"";"Wzmocnij kartę do Srebra";"Ylennä kortti hopeatasolle";"Ascenda uma carta até prata";"Bir kartı gümüş seviyesine yükselt";"";"Povyš kartu na Stříbrnou";"Ανύψωσε μια κάρτα σε ασημιά";"Emelj egy kártyát ezüst szintre";"";"Urcă o carte la argint";"";"Підвищіть карту до срібної";"";"将一张卡牌阶级升到银阶";"昇華一張卡成為白銀級";"";"카드를 실버 등급으로 승급하기";"";""
"quest_hint_TUTORIAL_ASCEND_SILVER";"Klicke im Deckbuilder mit der rechten Maustaste auf eine Bronze-Karte welche Level 5 ist. §quest_hint_mixin_ascension höherwertige Beute!";"Right click a level 5 Bronze card in the Deckbuilder. §quest_hint_mixin_ascension";"Cliquez droit sur une carte bronze niveau 5 dans le constructeur de deck. §quest_hint_mixin_ascension";"Carrega com o lado direito numa carta bronze de nivel 5 no Deckbuilder. §quest_hint_mixin_ascension";"Щелкните правой кнопкой мыши по Бронзовой карте 5-го уровня в Создателе колод. §quest_hint_mixin_ascension";"Click derecho en una carta de Bronce de nivel 5 en el Creador de Mazos. §quest_hint_mixin_ascension";"Clicca con il tasto destro su una carta bronzo di livello 5 in Costruzione Mazzi. §quest_hint_mixin_ascension";"";"";"";"Kliknij prawym przyciskiem na Brązową kartę 5 poziomu w Edytorze talii. §quest_hint_mixin_ascension";"Klikkaa oikealla hiiren painikkeella 5-tason pronssikorttia pakanrakentajassa. §quest_hint_mixin_ascension";"Clique com o botão direito numa carta bronze nível 5 no gerenciador de decks. §quest_hint_mixin_ascension";"Destenden 5. seviye olan bir Bronz karta sağ tıkla. §quest_hint_mixin_ascension";"";"V Editoru Karet klikni pravým tlačítkem na Bronzovou kartu úrovně 5. §quest_hint_mixin_ascension";"Κάνε δεξί κλικ πάνω σε μια Χάλκινη κάρτα επιπέδου 5 στο Δημιουργό Τράπουλας. §quest_hint_mixin_ascension";"";"";"Faceți clic dreapta pe o carte de bronz de nivel 5 din constructorul de punte. §quest_hint_mixin_ascension";"";"Натисніть правою кнопкою миші по Бронзовый карті 5-го рівня в Творця колод. §quest_hint_mixin_ascension";"";"";"在牌組建立中滑鼠右鍵點擊一張等級五的青銅卡片。§quest_hint_mixin_ascension";"";"덱 관리에서 5레벨 브론즈 카드를 우클릭하기. §quest_hint_mixin_ascension";"";""
"quest_description_TUTORIAL_ASCEND_GOLD";"Lass eine Karte auf Gold aufsteigen";"Ascend a card to gold";"Activez l'ascension d'une carte vers l'or";"Evoluir uma carta para ouro";"Повысьте карту до золотой";"Asciende una carta a Oro";"Potenzia una carta ad oro";"";"";"";"Wzmocnij kartę do Złota";"Ylennä kortti kultatasolle";"Ascenda uma carta até ouro";"Bir kartı altın seviyesine yükselt";"";"Povyš kartu na Zlatou";"Ανύψωσε μια κάρτα σε χρυσή";"Emelj egy kártyát arany szintre";"";"Urcă o carte la aur";"";"Підвищіть карту до золотої";"";"将一张卡牌阶级升到金阶";"昇華一張卡成為黃金級";"";"카드를 골드 등급으로 승급하기";"";""
"quest_hint_TUTORIAL_ASCEND_GOLD";"Klicke im Deckbuilder mit der rechten Maustaste auf eine Silber-Karte welche Level 5 ist. §quest_hint_mixin_ascension höherwertige Beute!";"Right click a level 5 Silver card in the Deckbuilder. §quest_hint_mixin_ascension";"Cliquez droit sur une carte argent niveau 5 dans le constructeur de deck. §quest_hint_mixin_ascension";"";"Щелкните правой кнопкой мыши по Серебряной карте 5-го уровня в Создателе колод. §quest_hint_mixin_ascension";"Click derecho en una carta de Plata de nivel 5 en el Creador de Mazos. §quest_hint_mixin_ascension";"Clicca con il tasto destro su una carta argento di livello 5 in Costruzione Mazzi. §quest_hint_mixin_ascension";"";"";"";"Kliknij prawym przyciskiem na Srebrną kartę 5 poziomu w Edytorze talii. §quest_hint_mixin_ascension";"Klikkaa oikealla hiiren painikkeella 5-tason hopeakorttia pakanrakentajassa. §quest_hint_mixin_ascension";"Clique com o botão direito numa carta prata nível 5 no gerenciador de decks. §quest_hint_mixin_ascension";"Destenden 5. seviye olan bir Gümüş karta sağ tıkla. §quest_hint_mixin_ascension";"";"V Editoru Karet klikni pravým tlačítkem na Stříbrnou kartu úrovně 5. §quest_hint_mixin_ascension";"Κάνε δεξί κλικ πάνω σε μια Ασημιά κάρτα επιπέδου 5 στο Δημιουργό Τράπουλας. §quest_hint_mixin_ascension";"";"";"Faceți clic dreapta pe o carte de argint de nivel 5 din constructorul de punte. §quest_hint_mixin_ascension";"";"Натисніть правою кнопкою миші по Срібній карті 5-го рівня в Творця колод. §quest_hint_mixin_ascension";"";"";"在牌組建立中滑鼠右鍵點擊一張等級五的白銀卡片。 §quest_hint_mixin_ascension";"";"덱 관리에서 5레벨 실버 카드를 우클릭하기. §quest_hint_mixin_ascension";"";""
"quest_description_TUTORIAL_ASCEND_CRYSTAL";"Lass eine Karte auf Kristall aufsteigen";"Ascend a card to crystal";"Activez l'ascension d'une carte vers le cristal";"Evolui uma carta para cristal";"Повысьте карту до кристальной";"Asciende una carta a Cristal";"Potenzia una carta a cristallo";"";"";"";"Wzmocnij kartę do Kryształu";"Ylennä kortti kristallitasolle";"Ascenda uma carta até cristal";"Bir kartı kristal seviyesine yükselt";"";"Povyš kartu na Krystalovou";"Ανύψωσε μια κάρτα σε κρυστάλλινη";"Emelj egy kártyát kristály szintre";"";"Urcă o carte la cristal";"";"Підвищіть карту до кришталевої";"";"将一张卡牌阶级升到水晶阶";"昇華一張卡成為水晶級";"";"카드를 수정 등급으로 승급하기";"";""
"quest_hint_TUTORIAL_ASCEND_CRYSTAL";"Klicke im Deckbuilder mit der rechten Maustaste auf eine Gold-Karte welche Level 5 ist. §quest_hint_mixin_ascension höherwertige Beute!";"Right click a level 5 Gold card in the Deckbuilder. §quest_hint_mixin_ascension";"Cliquez droit sur une carte or niveau 5 dans le constructeur de deck. §quest_hint_mixin_ascension";"";"Щелкните правой кнопкой мыши по Золотой карте 5-го уровня в Создателе колод. §quest_hint_mixin_ascension";"Click derecho en una carta de Oro de nivel 5 en el Creador de Mazos. §quest_hint_mixin_ascension";"Clicca con il tasto destro su una carta oro di livello 5 in Costruzione Mazzi. §quest_hint_mixin_ascension";"";"";"";"Kliknij prawym przyciskiem na Złotą kartę 5 poziomu w Edytorze talii. §quest_hint_mixin_ascension";"Klikkaa oikealla hiiren painikkeella 5-tason kultakorttia pakanrakentajassa. §quest_hint_mixin_ascension";"Clique com o botão direito numa carta ouro nível 5 no gerenciador de decks. §quest_hint_mixin_ascension";"Destenden 5. seviye olan bir Altın karta sağ tıkla. §quest_hint_mixin_ascension";"";"V Editoru Karet klikni pravým tlačítkem na Zlatou kartu úrovně 5. §quest_hint_mixin_ascension";"Κάνε δεξί κλικ πάνω σε μια Χρυσή κάρτα επιπέδου 5 στο Δημιουργό Τράπουλας. §quest_hint_mixin_ascension";"";"";"Faceți clic dreapta pe o carte de aur de nivel 5 din constructorul de punte. §quest_hint_mixin_ascension";"";"Натисніть правою кнопкою миші по Золотій карті 5-го рівня в Творця колод. §quest_hint_mixin_ascension";"";"";"在牌組建立中滑鼠右鍵點擊一張等級五的黃金卡片。§quest_hint_mixin_ascension";"";"덱 관리에서 5레벨 골드 카드를 우클릭하기. §quest_hint_mixin_ascension";"";""
"quest_description_TUTORIAL_SET_PROFILE_ICON";"Lege dein Profilicon fest";"Choose a profile icon";"Choisissez une icône de profil";"Escolhe o teu ícone de perfil";"Выберите фотографию профиля";"Elige un icono de perfil";"Seleziona una immagine di profilo";"";"Ändra en profil ikon";"";"Wybierz ikonę profilu";"Valitse profiilin ikoni";"Escolha um ícone de perfil";"Profil simgesi seç";"";"Změň ikonu profilu";"Διάλεξε εικονίδιο προφίλ";"Válassz profilképet";"";"Alege iconița profilului";"";"Оберіть фотографію профілю";"";"选择一个玩家头像";"選擇一個圖標代表你";"";"프로필 아이콘 선택하기";"";""
"quest_hint_TUTORIAL_SET_PROFILE_ICON";"Klicke mit der rechten Maustaste auf dein Profilicon oben rechts in der Navigationsleiste und wähle den Menüpunkt „§popupmenu_choose_playericon“ um dein Profilicon zu ändern.";"Right click your profile icon at the top right and click ""§popupmenu_choose_playericon"" to change your profile icon.";"Cliquez avec le bouton droit de la souris sur l'icône de votre profil en haut à droite et cliquez sur ""§popupmenu_choose_playericon"" pour changer votre icône de profil.";"";"Щелкните правой кнопкой мыши на значок своего профиля в правом верхнем углу и нажмите ""§popupmenu_choose_playericon"", чтобы изменить значок своего профиля.";"Click derecho en tu icono de perfil arriba y click en ""§popupmenu_choose_playericon"" para cambiarte el icono de perfil.";"Fai tasto destro sull'icona del tuo profilo in alto a destra e clicca su ""§popupmenu_choose_playericon"" per cambiare la tua immagine di profilo.";"";"";"";"Kliknij prawym przyciskiem na ikonę profilu w prawym górnym rogu i kliknij ""§popupmenu_choose_playericon"" aby zmienić ikonę profilu.";"Klikkaa profiili-ikoniasi oikealla hiiren painikkeella ja klikkaa ""§popupmenu_choose_playericon"" vaihtaaksesi ikonin.";"Clique com o botão direito no ícone de perfil no canto superior direito e depois em ""§popupmenu_choose_playericon"" para mudar o ícone do seu perfil.";"Sağ yukarıda bulunan profil simgene sağ tıkla ve ""§popupmenu_choose_playericon"" seçerek profil simgeni değiştir.";"";"Pravým tlačítkem klikni vpravo nahoře na svou ikonu a vyber ""§popupmenu_choose_playericon"" to change your profile icon.";"Κάνε δεξί κλικ στο εικονίδιο του προφίλ πάνω δεξιά και πάτα το «Άλλαξε εικονίδιο προφίλ» για να αλλάξεις το εικονίδιό σου.";"";"";"Faceți clic dreapta pe pictograma profilului dvs. din dreapta sus și faceți clic pe „§popupmenu_choose_playericon” pentru a schimba pictograma profilului.";"";"Натисніть правою кнопкою миші на значок свого профілю в правому верхньому кутку і натисніть ""§popupmenu_choose_playericon"", щоб змінити значок свого профілю.";"";"";"右鍵點擊螢幕右上方您的個人資料圖標，並點擊 ""§popupmenu_choose_playericon"" 來更動您的個人資料圖標。";"";"오른쪽 위에 프로필 아이콘을 우클릭하고 '§popupmenu_choose_playericon'을 눌러서 프로필 아이콘을 변경하세요.";"";""
"quest_description_TUTORIAL_SET_DECK_ICON";"Lege das Icon für ein Deck fest";"Choose a deck icon";"Choisissez une icône de deck";"Escolhe um ícone para o deck";"Выберите значок колоды";"Elige un icono de mazo";"Seleziona una immagine per il mazzo";"";"";"";"Wybierz ikonę talii";"Valitse pakan ikoni";"Escolha o ícone de um deck";"Deste simgesi seç";"";"Změň ikonu balíčku";"Διάλεξε εικονίδιο τράπουλας";"Válassz ikont a paklidhoz";"";"Alege o pictogramă";"";"Оберіть значок колоди";"";"选择一个牌组头像";"選擇一個牌組圖標";"";"덱 아이콘 선택하기";"";""
