"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"errorcode_077";"Es konnte kein neues Deck angelegt werden, da alle freigeschalteten Deckplätze belegt sind.";"The new deck could not be created as all unlocked deck slots are occupied.";"Le nouveau deck n'a pas pu être créé car tous les emplacements de deck déverrouillés sont occupés.";"O novo baralho não foi criado porque todos os espaços para baralhos estão ocupados.";"Новая колода не может быть создана, так как все разблокированные слоты для колоды заполнены.";"El nuevo mazo no se puede crear porque todos los huevos de mazo están ocupados.";"Il nuovo mazzo non può essere creato perchè tutti gli slot per mazzi sbloccati sono già tutti occupati.";"";"";"Een nieuwe deck kan niet worden gemaakt omdat alle deck plaatsen al in gebruik zijn.";"Nowa talia nie mogła być stworzona z powodu braku miejsca na talię.";"Uutta pakkaa ei voitu luoda, sillä kaikki pakkapaikat ovat käytössä.";"Esse deck não pode ser criado porque todos os espaço para eles estão ocupados.";"Tüm boş deste alanlarınız dolu olduğu için yeni deste oluşturulamadı.";"";"Nový balíček nebylo možné vytvořit, protože všechny odemknuté místa jsou již využity.";"Η νέα τράπουλα δεν μπόρεσε να δημιουργηθεί, καθώς όλες οι ξεκλειδωμένες θέσεις τράπουλας ήταν κατειλημμένες.";"";"";"Noul pachet nu a putut fi creat, deoarece toate sloturile deblocate sunt ocupate.";"El nuevo paquete no pudo ser creado ya que todos los espacios desbloqueados ya están ocupados.";"Нова колода не може бути створена, так як всі розблоковані слоти для колоди заповнені.";"";"新的牌组无法被建立，所有可用的牌组空位已被占据。";"新的牌組無法被建立，因為已解鎖的牌組已經佔據所有可用的牌組空位。";"";"잠금 해제된 모든 덱 슬롯이 사용 중이라서 새 덱을 만들 수 없습니다.";"";""
"errorcode_078";"Der Kauf konnte nicht abgeschlossen werden, da du schon die maximale Anzahl dieses Shopangebots gekauft hast.";"The purchase failed as you already bought the maximum count of this shop item.";"L'achat a échoué car vous avez déjà acheté le nombre maximum de cet article.";"A compra falhou, já compraste este produto o máximo de vezes.";"Покупка не удалась, так как вы уже купили максимальное количество этого товара в магазине.";"La compra ha fallado porque ya compraste el máximo de este objeto.";"L'acquisto è fallito perchè hai già acquistato il massimo numero possibile di questo oggetto dal negozio.";"";"";"De aankoop is mislukt omdat u al het maximum aantal in de winkel heeft gekocht.";"Zakup nieudany z powodu maksymalnego wykupienia tego typu przedmiotu ze sklepu.";"Osto epäonnistui, koska olet jo ostanut maksimimäärän tämän tyypin esinettä.";"A compra falhou porque você comprou a quantia máxima desse item na loja.";"Bu dükkan eşyasından azami sayıda aldığınız için satın alma başarısız oldu.";"";"Nákup selhal, již vlastníš maximální počet těchto předmětů.";"Η αγορά απέτυχε, καθότι αγόρασες ήδη τη μέγιστη ποσότητα αυτού του αντικειμένου.";"";"";"Cumpărarea a eșuat, deoarece ați cumpărat deja numărul maxim al acestui articol.";"La compra falló porque ya compró el recuento máximo de este artículo de la tienda.";"Покупка не вдалася, так як ви вже купили максимальну кількість цього товару в магазині.";"";"此次购买无法成功，因您已经购入了此项商片物品的上限数量。";"此次購買無法成功，因您已經購入了此項商片物品的上限數量。";"";"이 상품을 최대치까지 사서 더 구매할 수 없습니다.";"";""
"errorcode_079";"Du hast diesen Skin noch nicht freigeschaltet, daher kann er nicht gewählt werden.";"You have not unlocked this skin, so it can‘t be chosen.";"Vous n'avez pas déverrouillé cette apparence, donc elle ne peut pas être choisie.";"Não desbloqueaste esta aparência, portanto não pode ser escolhida.";"Вы не разблокировали этот скин, поэтому его нельзя выбрать.";"No has desbloqueado esta skin, no puede ser elegida.";"Non hai comprato questo aspetto, quindi non può essere scelto.";"";"";"U heeft deze skin nog niet ontgrendeld, u kunt deze daarom nog niet gebruiken.";"Nie odblokowałeś tej skórki, więc nie może być wybrana.";"Et ole avannut tätä ulkoasua, joten sitä ei voi valita.";"Você não desbloqueou essa skin, então não pode escolhê-la.";"Bu kostümü henüz açmadınız, bu yüzden seçilemez.";"";"Tento vzhled nemáš odemknut, takže nemůže být vybrán.";"Δεν έχεις ξεκλειδώσει ακόμη αυτήν την εμφάνιση, ώστε δεν μπορεί να επιλεχτεί.";"";"";"Nu ați deblocat aceast costum, deci nu poate fi aleas.";"Usted no ha desbloqueado esta piel, así que no puede ser elegida.";"Ви не розблокували цей скін, тому його не можна обрати.";"";"您已解锁此皮肤，所以无法再被选取。";"您已解鎖此皮膚，所以無法再被選取。";"";"이 스킨은 아직 잠금 해제되지 않았습니다.";"";""
"errorcode_500";"Ein interner Serverfehler ist aufgetreten.";"An internal server error occured.";"Une erreur interne du serveur s'est produite.";"Ocorreu um erro interno no servidor.";"Возникла внутренняя ошибка сервера.";"Ha ocurrido un error interno.";"Si è verificato un errore interno al server.";"";"";"Er is een interne server fout.";"Wystąpił wewnętrzny błąd serwera.";"Sisäinen palvelinvirhe.";"Um erro interno do servidor ocorreu.";"Dahili oyun sunucusunda bir hata meydana geldi.";"";"Došlo k vnitřní chybě serveru.";"Προέκυψε ένα εσωτερικό σφάλμα του διακομιστή.";"";"";"A apărut o eroare internă.";"Ocurrió un error interno del servidor.";"Виникла внутрішня помилка сервера.";"";"发生内部伺服器错误。";"發生內部伺服器錯誤。";"";"내부 서버 오류가 발생했습니다.";"";""
"errorcode_401";"Das Spiel hat die Verbindung zum Spielserver verloren. Bitte überprüfe deine Internetverbindung und versuche es erneut.";"The client lost the connection to the game server. Please check your internet connection and try again.";"Le client a perdu la connexion avec le serveur du jeu. Veuillez vérifier votre connexion internet et réessayez.";"O cliente perdeu a conecção ao servidor de jogo. Por favor verifica a tua ligação de internet e tenta novamente.";"Потеря связи с игровым сервером. Пожалуйста, проверьте ваше интернет-соединение и попробуйте снова.";"El cliente ha perdido la conexión con el servidor del juego. Por favor, comprueba tu conexión a internet e inténtalo de nuevo.";"Il client ha perso la connessione al server di gioco. Si prega di controllare la connessione a internet e riprovare.";"";"";"";"Utracono połączenie z serwerem. Sprawdź połączenie z internetem i spróbuj ponownie.";"Asiakas menetti yhteyden pelin palvelimelle. Tarkista internet-yhteys ja yritä uudelleen.";"O cliente perdeu a conexão com o servidor do jogo. Por favor verifique sua conexão com a internet e tente novamente.";"Bağlantınız koptu. Lütfen internet bağlantınızı kontrol ediniz.";"";"Klient ztratil připojení k serveru. Prosím ověřte své připojení k internetu a vyzkoušejte znovu.";"Το πρόγραμμα-πελάτης έχασε τη σύνδεση με το διακομιστή τού παιχνιδιού. Παρακαλούμε έλεγξε τη διαδικτυακή σύνδεσή σου και δοκίμασε ξανά.";"";"";"Ai pierdut conexiunea cu serverul. Verificaţi conexiunea la internet şi încercaţi din nou.";"El cliente ha perdido la conexión con el servidor del juego. Por favor, comprueba tu conexión a internet e inténtalo de nuevo.";"Втрата зв'язку з ігровим сервером. Будь ласка, перевірте ваше інтернет-з'єднання і спробуйте знову.";"";"您与伺服器的连接已中断。请检查您的网络连接，稍后再试。";"遊戲端失去與伺服器的連線。請檢查您的網路狀態後再次嘗試。";"";"클라이언트와 게임 서버의 연결이 끊어졌습니다. 인터넷 연결을 확인하고 다시 시도해주세요.";"";""
"errorcode_400";"Konnte nicht zum Spielserver verbinden, da die Verbindung abgelehnt wurde. Bitte versuche es erneut.";"Could not connect to game server as the connection has been refused. Please try again.";"Impossible de se connecter au serveur du jeu, la connexion a été refuser. Veuillez réessayer.";"Não foi possivel ligar ao servidor de jogo porque a ligação foi recusada. Por favor tenta novamente.";"Не удалось подключиться к игровому серверу, отказано в соединении. Пожалуйста, попробуйте еще раз.";"No se pudo conectar al servidor del juego ya que la conexión ha sido rechazada. Por favor, inténtelo de nuevo.";"Impossibile connettersi al server di gioco poiché la connessione è stata rifiutata. Si prega di riprovare.";"";"";"";"Nie mogliśmy połączyć się z serwerami gry, ponieważ połączenie zostało odrzucone. Prosimy spróbować jeszcze raz.";"Ei voinut muodostaa pelipalvelimeen kuin yhteys on evätty. Yritä uudelleen.";"Não foi possível conectar-se ao servidor do jogo, pois a conexão foi recusada. Por favor, tente novamente.";"Oyun sunucularına bağlantınız reddedildi. Lütfen daha sonra tekrar deneyin.";"";"Nelze se připojit k hernímu serveru, protože připojení bylo zamítnuto. Vyzkoušejte znovu.";"Δε συνδέθηκε με το διακομιστή τού παιχνιδιού, αφού η σύνδεση απορρίφθηκε. Παρακαλούμε δοκίμασε ξανά.";"";"";"Nu s-a putut conecta la serverul de joc, deoarece conexiunea a fost refuzată. Vă rugăm să încercați din nou.";"No se pudo conectar al servidor del juego ya que la conexión ha sido rechazada. Por favor, inténtelo de nuevo.";"Помилка з'єднання до ігрового сервера, відмовлено в з'єднанні. Будь ласка, спробуйте ще раз.";"";"因连线被拒，目前无法连线至游戏伺服器。请稍后再试。";"因連線被拒，目前無法連線至遊戲伺服器。請稍後再試。";"";"게임 서버와 연결이 거부되었습니다. 다시 시도해주세요.";"";""
"errorcode_402";"Das Spiel konnte keine Verbindung zum Spielserver aufbauen. Bitte überprüfe deine Internetverbindung und versuche es erneut.";"The client could not connect to the game server. Please check your internet connection and try again.";"Le client ne peux pas se connecter au serveur du jeu. Veuillez vérifier votre connexion internet et réessayer.";"O cliente não conseguiu ligar ao servidor de jogo. Por favor verifica a tua ligação de internet e tenta novamente.";"Пользователь не может подключиться к игровому серверу. Пожалуйста, проверьте ваше интернет-соединение и попробуйте снова.";"El cliente perdio la conexión al servidor de juegos. Por favor, compruebe su conexión a internet e inténtelo de nuevo.";"Il client non è riuscito a connettersi al server di gioco. Si prega di controllare la connessione a Internet e riprovare.";"";"";"";"Klient nie mógł połączyć się z serwerem gry. Sprawdź połączenie z internetem i spróbuj ponownie.";"Asiakas ei pystynyt muodostamaan yhteyttä pelipalvelimeen. Tarkista internet-yhteys ja yritä uudelleen.";"O cliente não conseguiu se conectar ao servidor do jogo. Por favor verifique sua conexão com a internet e tente novamente.";"Sunucuya bağlanamıyorsunuz. Lütfen internet bağlantınızı kontrol ediniz.";"";"Klient se nemohl připojit k serveru. Prosím ověřte své připojení k internetu a vyzkoušejte znovu.";"Το πρόγραμμα-πελάτης δεν μπόρεσε να συνδεθεί με το διακομιστή τού παιχνιδιού. Παρακαλούμε έλεγξε τη διαδικτυακή σύνδεσή σου και δοκίμασε ξανά.";"";"";"Ai pierdut conexiunea cu serverul. Verificaţi conexiunea la internet şi încercaţi din nou.";"El cliente perdio la conexión al servidor de juegos. Por favor, compruebe su conexión a internet e inténtelo de nuevo.";"Користувач не може підключитися до ігрового сервера. Будь ласка, перевірте ваше інтернет-з'єднання і спробуйте знову.";"";"客户端无法连线至游戏伺服器。请检查您的网路状态后再次尝试。";"遊戲端無法連線至遊戲伺服器。請檢查您的網路狀態後再次嘗試。";"";"클라이언트가 게임 서버와 연결하지 못했습니다. 인터넷 연결을 확인하고 다시 시도해주세요.";"";""
"errorcode_403";"Es tut uns Leid, aber die Verbindung zum Spielserver ist abgebrochen. Das Spiel kann daher nicht mehr fortgesetzt werden.";"Unfortunately the connection to the game server has been lost. Your recent game can not be continued. We apologize for the inconvenience.";"Malheureusement la connexion au serveur de jeu a été perdu. Votre partie récente ne peut pas être poursuivie. Veuillez nous excuser pour ce désagrément.";"Infelizmente a ligação ao servidor de jogo foi perdida. A tua partida recente não pode ser continuada. Pedimos desculpa pela inconveniencia.";"Соединение с игровым сервером потеряно. Вы не можете продолжить последнюю сессию. Приносим извинения за доставленные неудобства.";"Desafortunadamente la conexión al servidor de juegos se ha perdido. No se puede continuar su juego reciente. Nos disculpamos por las molestias.";"Sfortunatamente la connessione al server di gioco è stata persa. La tua partita in corso non può essere ripristinata. Ci scusiamo per l'inconveniente.";"";"";"";"Niestety połącznie z serwerem gry zostało utracone. Twoja ostania gra nie może zostać wznowiona. Przepraszamy za nieudogonienia.";"Valitettavasti peli palvelimeen on katkennut. Viime peli ei saa jatkaa. Pahoittelemme häiriötä.";"Infelizmente, a conexão com o servidor do jogo foi perdida. Seu jogo recente não pode continuar. Pedimos desculpas pela inconveniência.";"Bağlantınız koptuğundan dolayı aktif oyununuz iptal edildi. Verdiğimiz rahatsızlıktan dolayı özür dileriz.";"";"Bohužel připojení k serveru bylo ztraceno. Zápas nemůže pokračovat. Omlouváme se za komplikaci.";"Δυστυχώς η σύνδεση με το διακομιστή τού παιχνιδιού έχει χαθεί. Το πρόσφατο παιχνίδι σου δεν μπορεί να συνεχιστεί. Ζητούμε συγγνώμη για την ταλαιπωρία.";"";"";"Din păcate, conexiunea la serverul de joc a fost pierdută. Jocul dvs. recent nu poate fi continuat. Ne cerem scuze pentru neplăcerile create.";"Desafortunadamente la conexión al servidor de juegos se ha perdido. No se puede continuar su juego reciente. Nos disculpamos por las molestias.";"З'єднання з ігровим сервером втрачено. Ви не можете продовжити останню сесію. Приносимо вибачення за доставлені незручності.";"";"客户端不幸的失去了和游戏伺服器的连线。您的上一场游戏无法继续。我们对您的不便深感致歉。";"遊戲端不幸的失去了和遊戲伺服器的連線。您的上一場遊戲無法繼續。我們對您的不便深感致歉。";"";"안타깝게도 게임 서버와 연결이 끊어졌습니다. 최근 게임은 취소되었습니다. 불편을 끼쳐 죄송합니다.";"";""
"errorcode_404";"Ein anderer Spieler hat die Verbindung zum Spielserver verloren. Die Runde wird abgebrochen, bitte versuche es erneut.";"Another player lost connection to the game server. This match has been cancelled. Please try again.";"Un autre joueur a perdu la connexion au serveur de jeu. Ce match a été annulé. Veuillez réessayer.";"Outro jogador perdeu a ligação ao servidor de jogo. Esta partida foi cancelada. Por favor tenta novamente.";"Другой игрок потерял соединение с сервером. Матч отменен. Пожалуйста, попробуйте еще раз.";"Otro jugador ha perdido la conexión con el servidor. Este partido ha sido cancelado. Por favor, inténtelo de nuevo.";"Un altro giocatore ha perso la connessione al server di gioco. Questa partita è stata annullata. Si prega di riprovare.";"";"";"";"Inny gracz stracił poączenie z serwerem gry. Ten mecz został anulowany. Proszę spróbuj ponownie.";"Toinen pelaaja menettänyt yhteyden pelin palvelimelle. Tämä ottelu on peruutettu. Yritä uudelleen.";"Outro jogador perdeu a conexão com o servidor do jogo. Este jogo foi cancelado. Por favor, tente novamente.";"Bir oyuncunun bağlantısı koptuğu için oyun iptal edildi. Lütfen daha sonra tekrar deneyiniz.";"";"Jiný hráč ztratil připojení k serveru. Tento zápas byl ukončen. Prosím zkuste znovu.";"Κι άλλος παίχτης έχασε τη σύνδεση με το διακομιστή τού παιχνιδιού. Το ματς ακυρώθηκε. Παρακαλούμε δοκίμασε ξανά.";"";"";"Un alt jucător a pierdut conexiunea la serverul de joc. Acest meci a fost anulat. Vă rugăm să încercați din nou.";"Otro jugador ha perdido la conexión con el servidor. Este partido ha sido cancelado. Por favor, inténtelo de nuevo.";"Інший гравець втратив з'єднання з сервером. Матч скасовано. Будь ласка, спробуйте ще раз.";"";"有位玩家失去了和游戏伺服器的连线。此次对决已经被取消。请稍后再试。";"對方玩家失去了和遊戲伺服器的連線。此次對決已經被取消。請稍後再試。";"";"다른 플레이어와 게임 서버의 연결이 끊어졌습니다. 대전이 취소되었습니다. 다시 시도해주세요.";"";""
"errorcode_080";"Dieser Account wurde schon geworben.";"This account has already been referred.";"Ce compte à déjà été référé.";"Esta conta já foi referenciada.";"Этот аккаунт уже отмечен.";"Esta cuenta ya ha sido referida.";"Questo account è già stato reclutato.";"";"";"";"To konto zostało już polecone.";"";"Essa conta já foi recrutada.";"Bu hesap zaten daha önceden önerilmiş.";"";"Tento účet již byl doporučen.";"Αυτός ο λογαριασμός έχει ήδη αναφερθεί.";"";"";"Acest cont a fost deja invitat.";"Esta cuenta ya ha sido referida.";"Цей обліковий запис уже відзначений.";"";"这个帐号已经被推荐过了。";"這個帳號已經被推薦過了。";"";"이미 추천한 계정입니다.";"";""
"errorcode_081";"Du musst mindestens Level 5 erreicht haben, um die Werbebelohnung zu erhalten.";"You need to be level 5 or higher to redeem the referral reward.";"Vous devez être niveau 5 ou plus élevé pour réclamer la récompense de référence.";"Necessitas de ser pelo menos nivel 5 ou superior para resgatar a recompensa.";"Вы должны быть 5 уровня или выше, чтобы получить реферальную награду.";"Debes ser de nivel 5 o superior para redimir la recompensa de recomendación.";"Devi essere di livello 5 o superiore per ricevere una ricompensa di reclutamento.";"";"";"";"Musisz osiągnąć poziom 5. bądź wyższy, aby odebrać nagrodę z polecenia.";"";"Você precisa estar no nível 5 ou superior para resgatar o prêmio de recrutamento.";"Öneri ödüllerini kazanabilmek için en az seviye 5 olmalısınız.";"";"Musíš mít úroveň 5 nebo vyšší pro vyzvednutí odměny z doporučení.";"Χρειάζεται να είσαι επιπέδου 5 ή ανωτέρου για να εξαργυρώσεις την ανταμοιβή αναφοράς.";"";"";"Pentru a răscumpăra recompensa trebuie să fiți nivelul 5 sau mai mare.";"Debes ser de nivel 5 o superior para redimir la recompensa de recomendación.";"Ви повинні бути 5 рівня або вище, щоб отримати реферальну нагороду.";"";"您需要达到等级五或以上才能换取推荐奖励。";"您需要是等級五或以上才能換取推薦獎勵。";"";"5레벨 이상만 추천 보상을 받을 수 있습니다.";"";""
"errorcode_083";"Du kannst dich nicht selber werben! Hilf Rise of Legions beim Wachsen, indem du einen Freund einlädst :)";"You cannot refer yourself! Help Rise of Legions grow by referring a friend :)";"Vous ne pouvez pas vous référer vous-mêmes! Aidez Rise of Legions à grandir en référant un ami :)";"Não podes referenciar a ti próprio! Ajuda Rise of Legions a crescer ao referenciar amigos :)";"Нельзя указать рефералом себя. Помогите нам, пригласив своих друзей :)";"¡No puedes referirte a ti mismo! Ayuda a Rise of Legions a crecer refiriendo a un amigo 😁";"Non puoi reclutarti da solo, furbacchione! Aiuta Rise of Legions a crescere reclutando un amico :)";"";"";"";"Nie możesz polecić samego siebie! Wesprzyj Rise of Legions i poleć grę znajomemu :)";"";"Você não pode recrutar a si mesmo! Ajude Rise of Legions a crescer recrutando amigos! :)";"Kendi kendini öneremezsin! Rise of Legions'ı arkadaşlarına önererek oyunun büyümesine katkıda bulun :)";"";"Nemůžeš doporučit sám sebe! Doporučením Rise of Legions příteli pomůžeš s růstem hry :)";"Δεν μπορείς να αναφέρεις τον εαυτό σου! Βοήθησε να μεγαλώσεις το Rise of Legions αναφέροντας ένα φίλο σου :)";"";"";"Nu te poți invita pe tine! Ajută Rise of Legions la creștere prin invitarea unui prieten :)";"¡No puedes referirte a ti mismo! Ayuda a Rise of Legions a crecer refiriendo a un amigo 😁";"Не можна вказати рефералом себе. Допоможіть нам, запросивши своїх друзів :)";"";"您无法推荐自己！请推荐您的朋友来帮助 Rise of Legions 更加成长 :)";"您無法推薦自己！請推薦您的朋友來幫助 Rise of Legions 更加成長 :)";"";"자기 자신은 추천할 수 없습니다! 친구를 추천해서 Rise of Legions가 성장할 수 있도록 도와주세요 :)";"";""
"errorcode_405";"Es tut uns Leid, aber das Spiel konnte keine Verbindung zum Spieleserver aufnehmen. Bitte überprüfe deine Internetverbindung, Firewall und Ports (das Spiel benötigt die Ports 7040-7640 und 40000-46255). Versuche es bitte danach erneut.";"We are sorry, the client could not connect to the game server. Please check your internet connection, firewall and ports (the game needs the ports 7040-7640 and 40000-46255 to be not blocked). Afterwards please try again.";"Nous somme désolé, le client n'a pu se connecté au serveur du jeu. S'il vous plaît, vérifiez votre connection internet, votre pare-feu et vos ports (le jeu à besoin que les ports 7040-7640 ainsi que 40000-46255 ne soient pas bloqués). Ensuite essayez à nouveau.";"Sentimos muito, o cliente não conseguiu ligar ao servidor de jogo. Por favor verifica a tua ligação a internet, firewall e portas ( o jogo necessita das portas 7040-7640 e 40000-46255 estejam desbloquiadas). Depois tenta novamente.";"К сожалению, клиент не смог подключиться к игровому серверу. Пожалуйста, проверьте свое подключение к интернету, брандмауэр и порты (в игре должны быть не заблокированы порты 7040-7640 и 40000-46255). После этого, пожалуйста, попробуйте еще раз.";"Lo sentimos, el cliente no pudo conectarse al servidor del juego. Comprueba tu conexión a Internet, firewall y puertos (el juego necesita que los puertos 7040-7640 y 40000-46255 no estén bloqueados). Luego por favor intente nuevamente.";"Siamo desolati, il client non riesce a connettersi al server di gioco. Controlla la tua connessione ad internet, il firewall e le porte (il gioco necessita che le porte 7040-7640 e 40000-46255 non siano bloccate). Dopodiché prova di nuovo.";"";"";"";"Przepraszamy, klient nie może połączyć się z serwerem. Sprawdź swoje połączenie z internetem, zaporę i porty (gra wymaga, aby porty 7040-7640 i 40000-46255 nie były zablokowane). Po wszystkim spróbuj ponownie.";"";"Pedimos desculpas, o jogo não pôde se conectar ao servidor. Por favor, cheque sua conexão de internet, firewall e as portas (o jogo necessita que as portas 7040-7640 e 40000-46255 não estejam bloqueadas). Após o processo, tente novamente.";"Üzgünüz, bağlantı programı oyun sunucusuna bağlanamıyor. Lütfen internet bağlantınızı, güvenlik duvarınızı ve portlarınızı (7040-7640 ve 40000-46255 portlarının açık olması gerekir) kontrol edip tekrardan deneyiniz.";"";"Omlouváme se, klient se nemohl připojit k serveru. Prosím ověřte připojení k internetu, firewall a porty (hra využívá porty 7040-7640 a 40000-46255). Poté buď tak laskav a vyzkoušej znovu.";"Λυπούμαστε, το πρόγραμμα-πελάτης δε συνδέθηκε με το διακομιστή τού παιχνιδιού. Παρακαλούμε έλεγξε τη διαδικτυακή σύνδεσή σου, το πρόγραμμα προστασίας και τις θύρες (το παιχνίδι χρειάζεται να μην είναι παρεμποδισμένες οι θύρες 7040-7640 και 40000-46255). Έπειτα δοκίμασε ξανά.";"";"";"Ne pare rău, clientul nu s-a putut conecta la serverul de joc. Verificați conexiunea la internet, firewallul și porturile (jocul are nevoie ca porturile 7040-7640 și 40000-46255 să nu fie blocate). După aceea, vă rugăm să încercați din nou.";"Lo sentimos, el cliente no pudo conectarse al servidor del juego. Comprueba tu conexión a Internet, firewall y puertos (el juego necesita que los puertos 7040-7640 y 40000-46255 no estén bloqueados). Luego por favor intente nuevamente.";"На жаль, клієнт не зміг підключитися до ігрового сервера. Будь ласка, перевірте своє підключення до інтернету, брандмауер і порти (в грі повинні бути не заблоковані порти 7040-7640 і 40000-46255). Після цього, будь ласка, спробуйте ще раз.";"";"很抱歉通知您，客户端目前无法连线至游戏伺服器。请检查您的网路状态、防火墙与埠口设定 (此游戏使用通讯埠口 7040-7640 以及 40000-46255 请勿阻挡这些埠口) 后再次尝试。";"很抱歉通知您，遊戲端目前無法連線至遊戲伺服器。請檢查您的網路狀態、防火牆與埠口設定 (此遊戲使用通訊埠口 7040-7640 以及 40000-46255 請勿阻擋這些埠口) 後再次嘗試。";"";"죄송합니다. 클라이언트가 게임 서버와 연결하지 못했습니다. 인터넷 연결, 방화벽 및 포트를 확인해주세요. (포트 7040-7060과 40000-46255는 차단하면 안 됩니다) 그런 다음, 다시 시도해주세요.";"";""
"errorcode_406";"Es tut uns Leid, aber dein Matchmaking-Team hat einen Serverfehler verursacht und wurde zurückgesetzt. Bitte versuche es erneut!";"We are sorry, a server error occurred with your matchmaking team. It has been reset. Please try again!";"Nous somme désolé, une erreur de serveur est arrivé avec votre équipe de jumelage. Elle a été remise à zéro. Essayez à nouveau s'il vous plaît!";"Sentimos muito, um erro no servidor ocorreu com a tua equipa de pareamento. Foi redifinido. Por favor tenta novamente!";"К сожалению, при поиске противника произошла ошибка сервера. Поиск был сброшен. Пожалуйста, попробуйте еще раз!";"Lo sentimos, se produjo un error en el servidor con su equipo de emparejamiento. Se ha reiniciado. ¡Inténtalo de nuevo!";"Siamo spiacenti, abbiamo riscontrato un errore di server. E' stato ripristinato. Prova di nuovo!";"";"";"";"Bardzo przepraszamy ale wystąpił błąd serwera z twoim zestpołem. Został zresetowany. Proszę spróbuj ponownie!";"";"Pedimos sinceras desculpas, um erro ocorreu no servidor, ocasionando um problema com seu time no matchmaking. Ele foi resetado. Por favor, tente novamente!";"Üzgünüz, eşleşme sırasında sunucuda hata meydana geldi. Yeniden kuruldu. Lütfen tekrar dene!";"";"Omlouváme se, došlo k chybě serveru s vaší partou. Byla přenastavena. Buď tak laskav a zkuste znovu!";"Λυπούμαστε, ένα σφάλμα διακομιστή προέκυψε με την προσκαλούσα σου ομάδα. Έχει επαναφερθεί. Παρακαλούμε δοκίμασε ξανά!";"";"";"Ne pare rău, a apărut o eroare de server la echipa dvs. A fost resetată. Vă rugăm să încercați din nou!";"Lo sentimos, se produjo un error en el servidor con su equipo de emparejamiento. Se ha reiniciado. ¡Inténtalo de nuevo!";"На жаль, при пошуку противника сталася помилка сервера. Пошук був скинутий. Будь ласка, спробуйте ще раз!";"";"很抱歉，您的对战队伍在伺服器端出错。错误已经被重置。请稍后再试！";"很抱歉，您的對戰隊伍在伺服器端出錯。錯誤已經被重置。請稍後再試！";"";"정말 죄송합니다. 대전 파티에 서버 오류가 발생했지만 복구되었습니다. 다시 시도해주세요!";"";""
"errorcode_407";"Es tut uns sehr Leid, aber dein Matchmaking-Team hat einen Serverfehler verursacht und kann nicht mehr gerettet werden. Bitte starte dein Spiel neu und versuche es erneut!";"We are very sorry, a server error occurred with your matchmaking team, which can't be recovered. Please restart your game and try again!";"Nous somme vraiment désolé, une erreur de serveur qui ne peut pas être récupérée est arrivé avec votre équipe de jumelage. S'il vous plaît, veuillez redémarrer votre jeu et essayez à nouveau!";"Pedimos muitas desculpas, ocorreu um erro no servidor com o teu pareamento de equipa que não pode ser recuperado. Por favor reinicia o teu jogo e tenta novamente!";"Мы очень сожалеем, при поиске противника произошла ошибка сервера, которая не может быть восстановлена. Пожалуйста, перезагрузите игру и попробуйте еще раз!";"Lo sentimos mucho, se produjo un error en el servidor con su equipo de emparejamiento, que no se puede recuperar. ¡Reinicia tu juego e inténtalo de nuevo!";"Siamo molto spiacenti, è stato riscontrato un errore di server. Per favore riavvia il gioco e prova di nuovo!";"";"";"";"Bardzo nam przykro, wystąpił błąd serwera przy dobieraniu graczy, którego nie można naprawić. Uruchom ponownie grę i spróbuj ponownie!";"";"Pedimos sinceras desculpas, um erro ocorreu no servidor, ocasionando um problema com seu time no matchmaking do qual não pôde ser recuperado. Por favor, reinicie seu jogo e tente novamente!";"Çok üzgünüz, eşleştirme takımınız düzeltilemeyecek bir hata ile karşılaştı. Lütfen oyununuzu yeniden başlatın ve tekrar deneyin!";"";"Velice se omlouváme, došlo k chybě na serveru s vaší partou. Prosím restartujte hru a buďte tak laskaví a zkuste znovu!";"Λυπούμαστε πολύ, ένα σφάλμα διακομιστή προέκυψε με την προσκαλούσα σου ομάδα, που δεν μπορεί να διορθωθεί. Παρακαλούμε επανεκκίνησε το παιχνίδι σου και δοκίμασε ξανά!";"";"";"Ne pare rău, a apărut o eroare de server cu echipa dvs. de confruntare, care nu poate fi recuperată. Vă rugăm să reporniți jocul și încercați din nou!";"Lo sentimos mucho, se produjo un error en el servidor con su equipo de emparejamiento, que no se puede recuperar. ¡Reinicia tu juego e inténtalo de nuevo!";"Ми дуже шкодуємо, при пошуку противника сталася помилка сервера, яка не може бути відновлена. Будь ласка, перезавантажте гру і спробуйте ще раз!";"";"非常抱歉，您的对战队伍在伺服器端出错，且无法被复原。请重开您的游戏端后稍后再试！";"非常抱歉，您的對戰隊伍在伺服器端出錯，且無法被復原。請重開您的遊戲端後稍後再試！";"";"정말 죄송합니다. 대전 파티에 복구할 수 없는 서버 오류가 발생했습니다. 게임을 다시 시작해주세요!";"";""
