"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"tutorial_text_last_outpost_lane";"Hier gibt es nichts zu sehen, auch keine Droiden die du suchst. Ab nach vorn zum letzten Außenposten mit dir!";"Here is nothing of interest, especially not the droids you are looking for. Go to the last outpost, now!";"Il n'y a rien d'intéressant ici, pas même les droïdes que vous recherchez. Allez au dernier avant-poste maintenant!";"Aqui não tem nada de interesse, especialmente os droides que estás a procura. Vai para o ultimo posto agora!";"Ничего здесь нету интересного. Точно не дройды, которых ты ищешь. Вперёд, к последней базе!";"Aquí no hay nada interesante, especialmente no los droides que estas buscando. ¡Vete al último puesto, ahora!";"Qui non c'è nulla di interessante, specialmente i droni che stai cercando. Vai al prossimo avamposto, ora!";"";"";"";"Tutaj nie ma niczego interesującego, szczególnie tych droidów, których szukasz. Idź do ostatniego posterunku, teraz!";"Täällä ei ole mitään nähtävää, varsinkaan droidit joita etsit. Mene viimeiselle etuvartiopisteelle, nyt!";"Não tem nada de interessante aqui, os robôs que você procura estão do outro lado. Volte para o combate, agora!";"Burada ilgini çekecek hiç bir şey yok, özellikle de aradığın düşmanlar. O yüzden şimdi son karakola ilerle!";"";"Zde není nic zajímavého, tohle nejsou ti droidi, které hledáte. Nyní hurá na poslední opevnění!";"Τίποτα ενδιαφέρον εδώ, και σίγουρα δεν είναι τα ανδροειδή που ψάχνεις. Πήγαινε στο τελευταίο φυλάκιο, τώρα!";"";"";"Aici nu este nimic de interes, în special nu sunt droidurile pe care le căutați. Du-te la ultimul avanpost, acum!";"";"Тут немає нічого цікавого. Точно не Дройди, яких ти шукаєшь. Вперед до останньої бази!";"";"这里没有什么可操作的，尤其是没有你在找寻的机器人。快把视点挪回敌方最后的营地！";"這裡沒有什麼可操作的，尤其是沒有你在找尋的機器人。快把視點挪回敵方最後的營地！";"";"여기는 볼 게 아무것도 없습니다. 특히 당신이 찾는 로봇은 말이에요. 가서 마지막 전초 기지나 확인하세요. 어서!";"";""
"tutorial_text_primary_target";"Gut gemacht!\nZerstöre die gegnerische Basis um die Runde zu gewinnen!";"Well played! \nDestroy the enemy base to win the match!";"Bien joué! \nDétruisez la base adverse pour remporter la partie!";"Bem jogado! \nDestroi a base inimiga para ganhares a partida!";"Хорошо сыграно! \nУничтожить вражескую базу, чтобы выиграть матч!";"¡Bien jugado! ¡Destruye la base enemiga para ganar la partida!";"Bella giocata! \nDistruggi la base nemica per vincere la partita!";"";"";"";"Dobrze Zagrane!\n Zniszcz wrogą Bazę aby wygrać mecz!";"Hyvin pelattu! \nVoitat ottelun tuhoamalla vihollistukikohdan!";"Muito bem! \nDestrua a base inimiga e ganhe a partida!";"Güzel oyun! \nKazanmak için düşman üssünü yok et!";"";"Dobře ty! \nZnič základnu soupeře pro výhru zápasu!";"Καλό παιχνίδι! \nΚατάστρεψε την εχθρική βάση για να νικήσεις το ματς!";"";"";"Bine jucat! \nDistruge baza inamică pentru a câștiga meciul!";"";"Гарно зіграно! \nЗнищіть ворожу базу, щоб виграти матч!";"";"玩得好！ \n摧毁敌方基地来赢得对战的胜利！";"玩得好！ \n摧毀敵方基地來贏得對戰的勝利！";"";"잘했습니다! \n이제 적 기지를 파괴하여 대전에서 이기세요!";"";""
"tutorial_text_primary_target_confirm";"Attacke!";"Attack!";"Attaquez!";"Ataca!";"Атака!";"¡Ataca!";"Attacca!";"";"";"";"Atakuj!";"Mahtavaa!";"Incrível!";"Saldır!";"";"Útok!";"Επιθεση!";"";"";"Atacă!";"";"Напад!";"هجوم!";"出击！";"攻擊！";"";"공격!";"โจมตี!";""
"tutorial_text_primary_target_mark";"Zerstöre die gegnerische Basis um die Runde zu gewinnen!\n<span class=""keyword mana"">Beschwöre</span> Einheiten und nutze <span class=""keyword mana"">Zauber</span> um anzugreifen!";"Destroy the enemy base to win the match! \n<span class=""keyword mana"">Summon</span> units and use <span class=""keyword mana"">Spells</span> to attack!";"Détruisez la base adverse pour gagner la partie! \n<span class=""keyword mana"">Invoquez</span> des unités et utilisez des <span class=""keyword mana"">sorts</span> pour attaquer!";"Destroi a base inimiga para ganhares a partida! \n<span class=""keyword mana"">Convoca</span> unidades e usa <span class=""keyword mana"">Feitiços</span> para atacar!";"Уничтожить вражескую базу, чтобы выиграть матч! \n<span class=""keyword mana"">Призовите</span> юнитов и используйте <span class=""keyword mana"">заклинания</span> для атаки!";"¡Destruye la torre enemiga para ganar la partida! <span class=""keyword mana"">Invoca</span> unidades y conjura <span class=""keyword mana"">Hechizos</span> para atacar!";"Distruggi la base nemica per vincere la partita! \n<span class=""keyword mana"">Evoca</span> unità ed usa le <span class=""keyword mana"">Magie</span> per attaccare!";"";"";"";"Zniszcz wrogą bazę aby wygrać mecz! \n<span class=""keyword mana"">Przyzywaj</span> jednostki i użyj <span class=""keyword mana"">czarów</span> by zaatakować!";"Voitat ottelun tuhoamalla vihollistukikohdan! \nHyökkää <span class=""keyword mana"">kutsumalla</span> yksikköjä ja käyttämällä <span class=""keyword mana"">loitsuja</span>!";"Destrua a base inimiga para vencer o jogo! \n<span class=""keyword mana"">Invoque</span> unidades e use <span class=""keyword mana"">Feitiços</span> para atacar!";"Kazanmak için düşman üssünü yok et! \nSaldırmak için <span class=""keyword mana"">Birim Çağır</span> ve <span class=""keyword mana"">Büyülerini</span> kullan!";"";"Znič soupeřovu základnu pro výhru zápasu! \n<span class=""keyword mana"">Vyvolej</span> jednotky a použij <span class=""keyword mana"">Kouzla</span> na útok!";"Κατάστρεψε την εχθρική βάση για να νικήσεις το ματς!\n<span class=""keyword mana"">Επιστράτευσε</span> μονάδες και κάνε <span class=""keyword mana"">Ξόρκια</span> για να επιτεθείς!";"";"";"Distruge baza inamică pentru a câștiga meciul! \n<span class=""keyword mana"">Invocați unități</span> units and use <span class=""keyword mana"">vrăji</span> pentru a ataca!";"";"Знищіть ворожу базу, щоб виграти матч! \n<span class=""keyword mana"">Викликаючі</span> юнітів та використавши <span class=""keyword mana"">Заклинання</span> для атаки!";"";"摧毁敌方基地来赢得这场对战！ \n<span class=""keyword mana"">召唤</span> 单位并使用 <span class=""keyword mana"">法术</span> 全力的攻击！";"摧毀敵方基地來贏得這場對戰！ \n<span class=""keyword mana"">召喚</span> 單位並使用 <span class=""keyword mana"">法術</span> 全力的攻擊！";"";"적 본진을 파괴하고 대전에서 이기세요!\n유닛을 <span class=""keyword mana"">소환</span>하고 <span class=""keyword mana"">주문</span>을 사용해서 공격하세요!";"";""
"tutorial_meta_mtsQuestListOpen";"Klicke hier um deine Questliste zu öffnen!";"Click here to open your quest list!";"Cliquez ici pour ouvrir votre livre de quêtes!";"Clica aqui para abrir a tua lista de missões!";"Нажмите здесь, чтобы открыть список квестов!";"¡Haz clic aquí para abrir la lista de misiones!";"Clicca qui per aprire la tua lista delle missioni!";"";"";"";"Kliknij tutaj aby otworzyć listę zadań!";"Klikkaa tästä avataksesi tehtävälistasi!";"Clique aqui para abrir sua lista de missões!";"Görev listesini açmak için buraya tıkla!";"";"Klikni sem pro zobrazení seznamu úkolů!";"Κλίκαρε εδώ για να ανοίξεις τη λίστα αποστολών σου!";"";"";"Faceți clic aici pentru a deschide sarcinile dvs!";"";"Натисніть тут, щоб відкрити свій список завдань!";"";"点击打开你的任务清单 ！";"點擊打開你的任務清單 ！";"";"여기를 클릭해서 퀘스트 목록을 볼 수 있습니다!";"คลิกที่นี่เพิ่อดูภารกิจของคุณ";""
"tutorial_meta_mtsQuestCollect";"Klicke hier um deine Questbelohnung einzusammeln!";"Click here to collect your quest reward!";"Cliquez ici pour collecter votre récompense de quête!";"Clica aqui para coletar a recompensa da tua missão!";"Нажмите здесь, чтобы получить награду за квест!";"¡Haz clic aquí para recoger tu recompensa de la misión!";"Clicca qui per raccogliere la tua ricompensa per la missione!";"";"";"";"Kliknij tutaj aby odebrać nagrodę za zadanie!";"Klikkaa tästä kerätäksesi tehtäväpalkinnon!";"Clique aqui para coletar sua recompensa!";"Görev ödülünü almak için buraya tıkla!";"";"Klikni sem pro vyzvednutí odměny z úkolu!";"Κλίκαρε εδώ για να μαζέψεις την ανταμοιβή απ' την αποστολή!";"";"";"Faceți clic aici pentru a colecta recompensa!";"";"Клацніть тут, щоб отримати нагороду за квест!";"";"点击打开来领取你的任务奖赏！";"點擊打開來領取你的任務獎賞！";"";"여기를 클릭해서 퀘스트 보상을 수집하세요!";"คลิกที่นี่เพื่อรับรางวัลจากภารกิจของคุณ";""
"tutorial_text_select_footman_2";"Sehr gut! Nun baue einen zweiten <span class=""keyword essence"">Spawner</span> um noch mehr Einheiten zu produzieren!";"Nice! Now build a second <span class=""keyword essence"">Spawner</span> to produce even more units!";"Super! Maintenant construisez un second <span class=""keyword essence"">invocateur</span> pour produire encore plus d'unités!";"Boa! Agora constroi um segundo <span class=""keyword essence"">Criador</span> para produzir ainda mais unidades!";"Мило! Теперь постройте второй <span class=""keyword essence"">спавнер</span> чтоб производить больше юнитов!";"¡Bien! ¡Ahora construye un segundo <span class=""keyword essence"">Generador</span> para producir todavía más unidades!";"Bene! Ora costruisci un secodno <span class=""keyword essence"">Spawn</span> per produrre più unità!";"";"";"";"Nieźle! Teraz zbuduj drugi <span class=""keyword essence"">Przywoływacz</span> aby produkować jeszcze więcej jednostek!";"Hienoa! Rakenna sitten toinen <span class=""keyword essence"">oliogeneraattori</span>, niin tuotat enemmän yksikköjä!";"Legal! Agora construa um segundo <span class=""keyword essence"">Gerador</span> Para produzir ainda mais unidades!";"Harika! Artık daha fazla birim üretmek için ikinci bir <span class=""keyword essence"">Üretici</span> yerleştir!";"";"Pěkně! Nyní postav druhý <span class=""keyword essence"">Spawner</span> pro ještě větší produkci jednotek!";"Τέλεια! Τώρα χτίσε ένα δεύτερο <span class=""keyword essence"">Γεννήτορα</span> για να παραγάγεις ακόμα περισσότερες μονάδες!";"";"";"Grozav! Acum construiți un al doilea <span class=""keyword essence"">Puiet</span> pentru a produce și mai multe unități!";"";"Добре! Тепер побудуйте другий <span class=""keyword essence"">Спавнер</span> щоб отримати ще більше Юнітів!";"حميل! الابني ثانية <span class=""keyword essence"">ولادة</span> لتوليد جنود اكثر!";"好极了！赶快建立第二个 <span class=""keyword essence"">生成单位</span> 来产生更多的单位们！";"好極了！趕快建立第二個 <span class=""keyword essence"">生成單位</span> 來產生更多的單位們！";"";"좋습니다! 이제 두 번째 <span class=""keyword essence"">생성기</span>를 건설하여 더 많은 유닛을 만드세요!";"";""
"tutorial_text_place_footman_2";"Klicke mit der linken Maustaste auf ein anderes Feld um den zweiten <span class=""keyword essence"">Spawner</span> zu bauen!";"Left click on another tile to place the second <span class=""keyword essence"">Spawner</span>!";"Cliquez gauche sur une autre dalle pour placer le second <span class=""keyword essence"">invocateur</span>!";"Clique esquerdo em outro quadrado para colocar o segundo <span class=""keyword essence"">Criador</span>!";"Щелкните левой кнопкой мыши на другой плитке, чтобы разместить второй <span class=""keyword essence"">спавнер</span>!";"¡Haz clic izquierdo en otro espacio para colocar el segundo <span class=""keyword essence"">Generador</span>!";"Fai click sinistro su un'altra casella per piazzare un secondo <span class=""keyword essence"">Spawn</span>!";"";"";"";"Naciśnij lewym przyciskiem myszy inne pole aby wybudować drugi <span class=""keyword essence"">Przywoływacz</span>!";"Aseta toinen <span class=""keyword essence"">oliogeneraattori</span> napsauttamalla toista laattaa hiiren ykköspainikkeella!";"Botão esquerdo ou outro botão para colocar o segundo <span class=""keyword essence"">Gerador</span>!";"İkinci bir <span class=""keyword essence"">Üretici</span> yerleştirmek için başka bir zemine sol tıkla!";"";"Klikni na další políčko pro položení druhého <span class=""keyword essence"">Spawneru</span>!";"Κάνε αριστερό κλικ σ' ένα άλλο πλακίδιο για να αφήσεις το δεύτερο <span class=""keyword essence"">Γεννήτορα</span>!";"";"";"Faceți clic stânga pe un pătrat pentru a plasa al doilea <span class=""keyword essence"">Puiet</span>!";"";"Клацніть лівою кнопкою миші на іншій плитці, щоб розмістити другий <span class=""keyword essence"">Спавнер</span>!";"";"左键点击另一块砖来置放第二个 <span class=""keyword essence"">生成单位</span>！";"左鍵點擊另一塊磚來置放第二個 <span class=""keyword essence"">生成單位</span>！";"";"다른 타일을 좌클릭해서 두 번째 <span class=""keyword essence"">생성기</span>를 배치하세요!";"";""
"tutorial_text_generate_essence";"Die Nutzung von <span class=""keyword mana"">Mana</span> erzeugt <span class=""keyword essence"">Essenz</span>.";"Spending <span class=""keyword mana"">Mana</span> generates <span class=""keyword essence"">Essence</span>.";"Dépenser de la <span class=""keyword mana"">mana</span> génère de l'<span class=""keyword essence"">essence</span>.";"Usar <span class=""keyword mana"">Mana</span> gera <span class=""keyword essence"">Essencia</span>.";"Расходование <span class=""keyword mana"">маны</span> генерирует <span class=""keyword essence"">эссенцию</span>.";"Gastando <span class=""keyword mana"">mana</span> genera <span class=""keyword essence"">esencia</span>";"Spendere <span class=""keyword mana"">Mana</span> genera <span class=""keyword essence"">Essenza</span>.";"";"";"";"Wydawanie <span class=""keyword mana"">Many</span> generuje <span class=""keyword essence"">Esencje</span>.";"<span class=""keyword mana"">Manan</span> kuluttaminen tuottaa <span class=""keyword essence"">Esanssia</span>.";"Gastar <span class=""keyword mana"">Mana</span> gera <span class=""keyword essence"">Essência</span>.";"<span class=""keyword mana"">Mana</span> harcamak <span class=""keyword essence"">Öz</span> üretir.";"";"Využívání <span class=""keyword mana"">Many</span> generuje <span class=""keyword essence"">Essenci</span>.";"Ξοδεύοντας <span class=""keyword mana"">Μάνα</span> παράγεις <span class=""keyword essence"">Ουσία</span>.";"";"";"Cheltuiți-vă <span class=""keyword mana"">Mana</span> generează <span class=""keyword essence"">Esență</span>.";"";"Витрачена <span class=""keyword mana"">мана</span> генерує <span class=""keyword essence"">есенцію</span>.";"";"当花费 <span class=""keyword mana"">魔力</span> 时，会生成 <span class=""keyword essence"">精华</span>。";"當花費 <span class=""keyword mana"">魔力</span> 時，會生成 <span class=""keyword essence"">精華</span>。";"";"<span class=""keyword mana"">마나</span>를 사용하면 <span class=""keyword essence"">정수</span>가 생산됩니다.";"";""
"tutorial_text_generate_essence_confirm";"Klar!";"Got it!";"Compris!";"Consegui!";"Понятно!";"¡Vamos!";"Capito!";"Forstået!";"Jag fattar!";"";"Rozumiem!";"Ymmärrän!";"Entendi!";"Anladım!";"Стана!";"To je ono!";"Το 'χω!";"Értem!";"";"Am înţeles!";"";"Зрозумів!";"فهمت!";"知道了！";"了解！";"";"알겠습니다!";"เข้าใจแล้ว!";""
"tutorial_text_select_footman_now";"Der erste Schritt in jeder Runde:\nBaue <span class=""keyword essence"">Spawner</span> um Einheiten zu produzieren!";"First step in every match: \nBuild <span class=""keyword essence"">Spawners</span> to produce units!";"Première étape de chaque partie: \nConstruisez des <span class=""keyword essence"">invocateurs</span> pour produire des unités!";"Primeiro passo em todas as partidas: \nConstruir <span class=""keyword essence"">Criadores</span> para produzir unidades!";"Первый шаг в каждом матче: \nПостройка <span class=""keyword essence"">спавнера</span> для создания юнитов!";"El primer paso en cada partida: Construye tus <span class=""keyword essence"">generadores</span> para producir automáticamente unidades.";"Primo passo in ogni partita: \nCostruisci gli <span class=""keyword essence"">Spawn</span> per produrre unità!";"";"";"";"Pierwszy krok w każdym meczu:\n zbuduj <span class=""keyword essence"">Przywoływacze</span> aby produkować jednostki!";"Jokaisen ottelun ensimmäinen vaihe: \nTuota yksikköjä rakentamalla <span class=""keyword essence"">oliogeneraattoreita</span>!";"Primeiro passo em toda partida: \nConstrua <span class=""keyword essence"">Geradores</span> para produzir unidades!";"Her karşılaşmanın ilk adımı: \nBirim üretmek için <span class=""keyword essence"">Üretici</span> inşa et!";"";"První krok v každém zápase:\nPostav <span class=""keyword essence"">Spawnery</span> pro produkci jednotek!";"Πρώτο βήμα σε κάθε ματς:\nΧτίσε <span class=""keyword essence"">Γεννήτορες</span> για να παραγάγουν μονάδες!";"";"";"Primul pas în fiecare meci: \nConstruiește <span class=""keyword essence"">Puieti</span> pentru a produce unitați!";"";"Перший крок у кожному матчі: \nБудуйте <span class=""keyword essence"">Спавнери</span> для створення юнітів!";"";"每场对战的第一步： \n放置 <span class=""keyword essence"">生成单位</span> 来开始建造单位！";"每場對戰的第一步： \n放置 <span class=""keyword essence"">生成單位</span> 來開始建造單位！";"";"모든 대전에서의 첫 번째 단계: \n<span class=""keyword essence"">생성기</span>를 사용해서 유닛을 생성하세요.";"";""
"tutorial_text_place_footman_now";"Klicke mit der linken Maustaste auf ein Feld um den <span class=""keyword essence"">Spawner</span> zu bauen!";"Left click on a tile to place the <span class=""keyword essence"">Spawner</span>!";"Cliquez gauche sur une dalle pour placer un <span class=""keyword essence"">invocateur</span>!";"Clique esquerdo em um quadrado para colocar o <span class=""keyword essence"">Criador</span>!";"Щелкните левой кнопкой мыши на плитке, чтобы разместить <span class=""keyword essence"">спавнер</span>!";"¡Haz clic izquierdo en un espacio para colocar el <span class=""keyword essence"">generador</span>!";"Fai click sinistro su una casella per piazzare lo <span class=""keyword essence"">Spawn</span>!";"";"";"";"Naciśnij lewym przyciskiem myszy pole aby postawić <span class=""keyword essence"">Przywoływacz</span>!";"Aseta <span class=""keyword essence"">oliogeneraattori</span> laatalle napsauttamalla sitä hiiren ykköspainikkeella!";"Botão direito para colocar o <span class=""keyword essence"">Gerador</span>!";"<span class=""keyword essence"">Üretici</span>'yi yerleştirmek için bir zemine sol tıklayın!";"";"Klikni na políčko pro položení <span class=""keyword essence"">Spawneru</span>!";"Κάνε αριστερό κλικ σ' ένα πλακίδιο για να αφήσεις το <span class=""keyword essence"">Γεννήτορα</span>!";"";"";"Faceți clic stânga pe un pătrat pentru a plasa <span class=""keyword essence"">Puiet</span>!";"";"Клацніть лівою кнопкою миші на плитці, щоб розмістити <span class=""keyword essence"">Спавнер</span>!";"";"左键点击一块砖来置放 <span class=""keyword essence"">生成单位</span>！";"左鍵點擊一塊磚來置放 <span class=""keyword essence"">生成單位</span>！";"";"타일을 좌클릭해서 <span class=""keyword essence"">생성기</span>를 배치하세요!";"";""
"starterdeck_redeem_ecWhite_dialog_caption";"Neues Deck!";"New Deck unlocked!";"Nouveau deck déverrouillé!";"Novo Baralho desbloqueado!";"Новая колода разблокирована!";"¡Nuevo Mazo desbloqueado!";"Nuovo mazzo sbloccato!";"";"";"";"Nowa talia odblokowana!";"Uusi pakka avattu!";"Novo Deck desbloqueado!";"Yeni Deste kilidi açıldı!";"";"Nový balíček odemknut!";"Ξεκλειδώθηκε Νέα Τράπουλα!";"";"";"Punte nouă deblocată!";"";"Нова колода розблокована!";"";"新牌组已解锁！";"新牌組已解鎖！";"";"새로운 덱 잠금 해제!";"";""
"starterdeck_redeem_ecWhite_dialog_text";"Starterdeck der weißen Legion freigeschaltet!";"White Legion Starter Deck unlocked!";"Deck de départ de la légion blanche déverrouillé!";"Baralho inicial da Legião Branca desbloqueado!";"Белый легион стартовая колода разблокирована!";"¡Mazo Inicial De La Legión Blanca Desbloqueado!";"Mazzo base della Legione Bianca sbloccato!";"";"";"";"Talia startowa Białego Legionu odblokowana!";"Valkoisen legioonan aloituspakka avattu!";"Deck Iniciante Legião Branca desbloqueado!";"Beyaz Lejyon Başlangıç Destesi kilidi açıldı!";"";"Úvodní balíček Bílé Legie odemknut!";"Ξεκλειδώθηκε η Αρχική Τράπουλα της Λευκής Λεγεώνας!";"";"";"Puntea de pornire a Legiunii Albe a fost deblocată!";"";"Розблокована стартова колода Білий Легіон!";"دكة الفيلق الابيض البدائية فتحت!";"白色军团的起始牌组已解锁！";"白色軍團的起始牌組已解鎖！";"";"백색 군단의 기본 덱 잠금 해제!";"";""
"starterdeck_redeem_ecWhite_dialog_redeem";"Super!";"Awesome!";"Génial!";"Impressionante!";"Потрясающе!";"¡Impresionante!";"Fantastico!";"Sejt!";"";"Geweldig!";"Wspaniale!";"Huikeaa!";"Incrível!";"Müthiş!";"";"Úžasné!";"Τρομερά!";"Nagyszerű!";"";"Minunat!";"";"Дивовижно!";"رائع!";"极好的！";"太棒了！";"";"대박!";"";""
"starterdeck_redeem_ecGreen_dialog_caption";"Neues Deck freigeschaltet!";"New Deck Unlocked!";"Nouveau deck déverrouillé!";"Novo Baralho desbloqueado!";"Новая колода разблокирована!";"¡Nuevo Mazo Desbloqueado!";"Nuovo mazzo sbloccato!";"";"";"";"Nowa talia odblokowana!";"Uusi pakka avattu!";"Novo deck desbloqueado!";"Yeni Deste Kilidi Açıldı!";"";"Nový balíček odemknut!";"Ξεκλειδώθηκε Νέα Τράπουλα!";"";"";"Punte nouă deblocată!";"";"Нова колода розблокована!";"";"新牌组已解锁！";"新牌組已解鎖！";"";"새로운 덱 잠금 해제!";"คุณปลดล็อคเด็คใหม่แล้ว!";""
"starterdeck_redeem_ecGreen_dialog_text";"Starterdeck der grünen Legion freigeschaltet!";"Green Legion Starter Deck unlocked!";"Deck de départ de la légion verte déverrouillé!";"Baralho inicial da Legião Verde desbloqueado!";"Зелёный легион стартовая колода разблокирована!";"¡Mazo Inicial De La Legión Verde Desbloqueada!";"Mazzo base della Legione Verde sbloccato!";"";"";"";"Talia startowa Zielonego Legionu odblokowana!";"Vihreän legioonan aloituspakka avattu!";"Deck Iniciante Legião Verde desbloqueado!";"Yeşil Lejyon Başlangıç Destesi kilidi açıldı!";"";"Úvodní balíček Zelené Legie odemknut!";"Ξεκλειδώθηκε η Αρχική Τράπουλα της Πράσινης Λεγεώνας!";"";"";"Puntea de pornire a Legiunii Verzi a fost deblocată!";"";"Розблокована стартова колода Зелений Легіон!";"";"绿色军团的起始牌组已解锁！";"綠色軍團的起始牌組已解鎖！";"";"녹색 군단의 기본 덱 잠금 해제!";"";""
"starterdeck_redeem_ecGreen_dialog_redeem";"Toll!";"Awesome!";"Génial!";"Impressionante!";"Потрясающе!";"¡Impresionante!";"Fantastico!";"Sejt!";"";"Geweldig!";"Wspaniale!";"Huikeaa!";"Incrível!";"Müthiş!";"";"Úžasné!";"Τρομερά!";"Nagyszerű!";"";"Minunat!";"";"Дивовижно!";"رائع!";"极好的！";"太棒了！";"";"신난다!";"";""
"starterdeck_redeem_ecBlack_dialog_caption";"Neues Deck freigeschalten!";"New Deck Unlocked!";"Nouveau deck déverrouillé!";"Novo Baralho desbloqueado!";"Новая колода разблокирована!";"¡Nuevo Mazo desbloqueado!";"Nuovo Mazzo Sbloccato!";"";"";"";"Nowa talia odblokowana!";"Uusi pakka avattu!";"Novo deck desbloqueado!";"Yeni Deste Kilidi Açıldı!";"";"Nový balíček odemknut!";"Ξεκλειδώθηκε Νέα Τράπουλα!";"";"";"Punte nouă deblocată!";"";"Нова колода розблокована!";"";"新牌组已解锁！";"新牌組已解鎖！";"";"새로운 덱 잠금 해제!";"คุณปลดล็อคเด็คใหม่แล้ว!";""
"starterdeck_redeem_ecBlack_dialog_text";"Starterdeck der schwarzen Legion freigeschaltet!";"Black Legion Starter Deck unlocked!";"Deck de départ de la légion noire déverrouillé!";"Baralho inicial da Legião Negra desbloqueado!";"Чёрный легион стартовая колода разблокирована!";"¡Mazo Inicial De La Legión Negra Desbloqueado!";"Mazzo base della Legione Nera sbloccato!";"";"";"";"Talia startowa Czarnego Legionu odblokowana!";"Mustan legioonan aloituspakka avattu!";"Deck Iniciante Legião Preta desbloqueado!";"Siyah Lejyon Başlangıç Destesi kilidi açıldı!";"";"Úvodní balíček Černé Legie odemknut!";"Ξεκλειδώθηκε η Αρχική Τράπουλα της Μαύρης Λεγεώνας!";"";"";"Puntea de pornire a Legiunii Negre a fost deblocată!";"";"Розблокована стартова колода Чорний Легіон!";"دكة الفيلق الاسود البدائية فتحت!";"黑色军团的起始牌组已解锁！";"黑色軍團的起始牌組已解鎖！";"";"흑색 군단의 기본 덱 잠금 해제!";"";""
"starterdeck_redeem_ecBlack_dialog_redeem";"Wohoo!";"Whoop!";"Whoop!";"Whoop!";"Ура!";"¡Ups!";"Whoop!";"";"";"";"Whoop!";"Jippii!";"Whoop!";"Ops!";"";"Hopla!";"Αέρα!";"";"";"Hopa!";"";"Ура!";"";"糟糕！";"哎呀!";"";"헉!";"";""
"tutorial_meta_ok";"Ok";"Ok";"Ok";"Ok";"Ок";"Vale";"Ok";"Okay";"Ok";"Oké";"Ok";"";"Ok";"Tamam";"";"Ok";"ΟΚ";"Ok";"";"Ok";"";"Ок";"";"确定";"好";"";"확인";"";""
"tutorial_meta_mtsTutorialGoodbye";"Schau dir dein neues Deck im Deckbuilder an.\nErhalte Karten indem du Spiele gewinnst!";"Check out your new deck in the Deckbuilder. \nCollect more cards by winning games!";"Visionnez votre nouveau deck dans le contructeur de deck. \nCollectez plus de cartes en gagnant des parties!";"Confere o teu novo baralho no construtor de baralhos. \nColeciona mais cartas ao ganhares partidas!";"Проверьте свою новую колоду в Создателе колод. \nСобирайте карты, выигрывая игры!";"Comprueba tu nuevo mazo en la Deckbuilder. \n¡Recoge más cartas ganando juegos!";"Controlla il tuo nuovo mazzo nella Costruzione Mazzi. \nColleziona carte vincendo partite!";"";"";"";"Sprawdź swoją nową talię w Edytorze Talii. \nZbierz więcej kard wygrywając mecze!";"Voit tutustua uuteen pakkaasi kohdassa Pakanrakennus. \nKerää lisää kortteja voittamalla pelejä!";"Olhe o seu novo deck no criador de deck. \n Colete mais cartas para ganhar jogos!";"Deste Kurucundaki yeni desteni incele. \nOyun kazanarak yeni kartlar kazan!";"";"Omrkni nový balíček v StaviteliBalíčků. \nSbírej další karty vyhráváním her!";"Τσέκαρε τη νέα σου τράπουλα στο Δημιουργό τράπουλας. \nΣύλλεξε κι άλλες κάρτες κερδίζοντας σε παιχνίδια!";"";"";"Verifică noul tău pachet din Puntea de Constructie. \nColectați mai multe cărți câștigând jocuri!";"";"Перевірте свою нову колоду у Створювачі Колод. \nЗберіть більше карт, перемагаючи у іграх!";"";"快去牌组建立介面中看看你的新牌组。 \n打赢对战来赢得更多的卡片！";"快去牌組建立介面中看看你的新牌組。 \n打贏對戰來贏得更多的卡片！";"";"덱 관리 메뉴에서 새 덱을 확인하세요.\n게임을 이겨서 더 많은 카드를 얻을 수 있습니다!";"";""
"tutorial_meta_title_mtsTutorialGoodbye";"Tutorial geschafft!";"Tutorial Complete!";"Tutoriel complété!";"Tutorial Completo!";"Обучение завершено!";"¡Tutorial completo!";"Addestramento completato!";"";"";"";"Samouczek ukończony!";"Opetusohjelma läpäisty!";"Tutorial completo!";"Öğretici Tamamlandı!";"";"Tutoriál dokončen, šikula!";"Το Μάθημα Ολοκληρώθηκε!";"";"";"Tutorial completat!";"";"Навчання пройдено!";"";"新手教程已完成！";"教程已完成！";"";"튜토리얼 완료!";"บทฝึกสอนจบแล้ว!";""
"starterdeck_redeem_ecBlue_dialog_caption";"Neues Deck freigeschaltet!";"New Deck Unlocked!";"Nouveau deck déverrouillé!";"Novo Baralho desbloqueado!";"Новая колода разблокирована!";"¡Nuevo Mazo Desbloqueado!";"Nuovo Mazzo Sbloccato!";"";"";"";"Nowa talia odblokowana!";"Uusi pakka avattu!";"Novo Deck Desbloqueado!";"Yeni Deste Kilidi Açıldı!";"";"Nový balíček odemknut!";"Ξεκλειδώθηκε Νέα Τράπουλα!";"";"";"Punte nouă deblocată!";"";"Нова колода розблокована!";"";"新牌组已解锁！";"新牌組已解鎖！";"";"새로운 덱 잠금 해제!";"คุณปลดล็อคเด็คใหม่แล้ว!";""
