"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"settings_keybinding_kbDeckslot06_caption";"Karte 6 wählen";"Select card 6";"Sélectionner la carte 6";"Selecionar carta 6";"Выбрать карту 6";"Selecionar Carta 6";"Seleziona carta 6";"";"";"";"Wybierz kartę 6";"Valitse kortti 6";"Selecionar carta 6";"6. kartı seç";"Избери карта 6";"Vyber kartu 6";"Διάλεξε την κάρτα 6";"6. kártya kiválasztása";"";"Selectați cardul 6";"Seleccionar tarjeta 6";"Виберіть карту 6";"";"选择卡片 6";"選取卡 6";"";"카드 6 선택";"เลือกการ์ด 6";""
"settings_keybinding_kbDeckslot07_caption";"Karte 7 wählen";"Select card 7";"Sélectionner la carte 7";"Selecionar carta 7";"Выбрать карту 7";"Selecionar Carta 7";"Seleziona carta 7";"";"";"";"Wybierz kartę 7";"Valitse kortti 7";"Selecionar carta 7";"7. kartı seç";"Избери карта 7";"Vyber kartu 7";"Διάλεξε την κάρτα 7";"7. kártya kiválasztása";"";"Selectați cardul 7";"Seleccionar tarjeta 7";"Виберіть карту 7";"";"选择卡片 7";"選取卡 7";"";"카드 7 선택";"เลือกการ์ด 7";""
"settings_keybinding_kbDeckslot08_caption";"Karte 8 wählen";"Select card 8";"Sélectionner la carte 8";"Selecionar carta 8";"Выбрать карту 8";"Selecionar Carta 8";"Seleziona carta 8";"";"";"";"Wybierz kartę 8";"Valitse kortti 8";"Selecionar carta 8";"8. kartı seç";"Избери карта 8";"Vyber kartu 8";"Διάλεξε την κάρτα 8";"8. kártya kiválasztása";"";"Selectați cardul 8";"Seleccionar tarjeta 8";"Виберіть карту 8";"";"选择卡片 8";"選取卡 8";"";"카드 8 선택";"เลือกการ์ด 8";""
"settings_keybinding_kbDeckslot09_caption";"Karte 9 wählen";"Select card 9";"Sélectionner la carte 9";"Selecionar carta 9";"Выбрать карту 9";"Selecionar Carta 9";"Seleziona carta 9";"";"";"";"Wybierz kartę 9";"Valitse kortti 9";"Selecionar carta 9";"9. kartı seç";"Избери карта 9";"Vyber kartu 9";"Διάλεξε την κάρτα 9";"9. kártya kiválasztása";"";"Selectați cardul 9";"Seleccionar tarjeta 9";"Виберіть карту 9";"";"选择卡片 9";"選取卡 9";"";"카드 9 선택";"เลือกการ์ด 9";""
"settings_keybinding_kbDeckslot10_caption";"Karte 10 wählen";"Select card 10";"Sélectionner la carte 10";"Selecionar carta 10";"Выбрать карту 10";"Selecionar Carta 10";"Seleziona carta 10";"";"";"";"Wybierz kartę 10";"Valitse kortti 10";"Selecionar carta 10";"10. kartı seç";"Избери карта 10";"Vyber kartu 10";"Διάλεξε την κάρτα 10";"10. kártya kiválasztása";"";"Selectați cardul 10";"Seleccionar tarjeta 10";"Виберіть карту 10";"";"选择卡片 10";"選取卡 10";"";"카드 10 선택";"เลือกการ์ด 10";""
"settings_keybinding_kbDeckslot11_caption";"Karte 11 wählen";"Select card 11";"Sélectionner la carte 11";"Selecionar carta 11";"Выбрать карту 11";"Selecionar Carta 11";"Seleziona carta 11";"";"";"";"Wybierz kartę 11";"Valitse kortti 11";"Selecionar carta 11";"11. kartı seç";"Избери карта 11";"Vyber kartu 11";"Διάλεξε την κάρτα 11";"11. kártya kiválasztása";"";"Selectați cardul 11";"Seleccionar tarjeta 11";"Виберіть карту 11";"";"选择卡片 11";"選取卡 11";"";"카드 11 선택";"เลือกการ์ด 11";""
"settings_keybinding_kbDeckslot12_caption";"Karte 12 wählen";"Select card 12";"Sélectionner la carte 12";"Selecionar carta 12";"Выбрать карту 12";"Selecionar Carta 12";"Seleziona carta 12";"";"";"";"Wybierz kartę 12";"Valitse kortti 12";"Selecionar carta 12";"12. kartı seç";"Избери карта 12";"Vyber kartu 12";"Διάλεξε την κάρτα 12";"12. kártya kiválasztása";"";"Selectați cardul 12";"Seleccionar tarjeta 12";"Виберіть карту 12";"";"选择卡片 12";"選取卡 12";"";"카드 12 선택";"เลือกการ์ด 12";""
"settings_keybinding_kbSpellCast_caption";"Gewählte Karte ausspielen";"Play selected card";"Jouer la carte sélectionnée";"Jogar carta selecionada";"Использовать выбранную карту";"Jugar carta selecionada";"Gioca la carta selezionata";"";"";"";"Zagraj wybraną kartą";"Pelaa valittu kortti";"Jogar carta selecionada";"Seçilen kartı oyna";"Използвай избрана карта";"Použij vybranou kartu";"Παίξε την επιλεγμένη κάρτα";"Kiválasztott kártya kijátszása";"";"Joacă cartea selectată";"Jugar tarjeta seleccionada";"Грати вибраною картою";"";"游玩所选中的卡片";"以所選擇卡片遊玩";"";"선택한 카드 사용";"";""
"settings_keybinding_kbSpellCastRepeat_caption";"Gewählte Karte wiederholt ausspielen";"Play selected card multiple";"Jouer la carte sélectionné à nouveau";"";"Использовать выбранную карту многократно";"Jugar carta seleccionada varias veces";"Gioca più carte selezionate";"";"";"";"Zagraj wybrana kartą wiele razy";"Pelaa valittu kortti useasti";"Jogar múltiplas cartas selecionadas";"Seçilen kartı bir çok kez oyna";"Използвай избрана карта няколко пъти";"Použij vybranou kartu několikrát";"Παίξε την επιλεγμένη κάρτα πολλές φορές";"Kiválasztott kártya többszöri kijátszása";"";"Joacă mai multe cărți selectate";"Jugar múltiples tarjetas seleccionadas";"Використовувати обрану карту багаторазово";"";"游玩所选的多张卡片";"以所選的多張卡片遊玩";"";"선택한 카드 다중 사용";"";""
"settings_keybinding_kbUnitSelect_caption";"Einheit selektieren";"Select unit";"Sélectionner une unité";"Escolher unidade";"Выбрать юнит";"Seleccionar Unidad";"Seleziona unità";"";"";"";"Wybierz jednostkę";"Valitse yksikkö";"Selecionar unidade";"Birim seç";"Избери единица";"Vyber jednotku";"Επιλέξε μονάδα";"Egység kiválasztása";"";"Selectează unitatea";"Seleccionar unidad";"Оберіть юніт";"";"选择单位";"選擇單位";"";"유닛 선택";"";""
"settings_keybinding_kbMainAction_caption";"Hauptaktion";"Main action";"Action principale";"Ação Principal";"Основное действие";"Acción Principal";"Azione principale";"";"";"";"Główna akcja";"Päätoiminne";"Ação Principal";"Ana Aksiyon";"";"Hlavní akce";"Κύρια δράση";"";"";"Actiune principală";"Acción principal";"Основна дія";"";"主要行动";"主要動作";"";"주 행동";"";""
"settings_keybinding_kbSecondaryAction_caption";"Nebenaktion";"Secondary action";"Action secondaire";"Ação Secundária";"Вторичное действие";"Acción Secundaria";"Azione secondaria";"";"";"";"Poboczna akcja";"Toissijainen toiminne";"Ação Secundária";"İkincil Aksiyon";"Вторично действие";"Další akce";"Δευτερεύουσα δράση";"";"";"Acțiune secundară";"Acción secundaria";"Вторинна дія";"";"二级行动";"次要動作";"";"보조 행동";"";""
"settings_keybinding_kbMainCancel_caption";"Abbruch";"Cancel";"Annuler";"Cancelar";"Отмена";"Cancelar";"Annulla";"";"Upphäva";"Stoppen";"Anuluj";"Peruuta";"Cancelar";"İptal";"Отказ";"Zrušit";"Ακύρωση";"Mégse";"";"Anulează";"Cancelar";"Скасувати";"";"取消";"取消";"";"취소";"ยกเลิก";""
"settings_keybinding_kbNexusJump_caption";"Zum Nexus und zurück springen";"Jump to nexus and back";"Basculer vers le nexus et revenir";"";"Перейти в nexus и вернуться";"Saltar al nexo y volver";"Salta dal nucleo ed indietro";"";"";"";"Przełącz na Nexus i z powrotem";"Siirry Nexukseen ja takaisin";"Ir para Nexus e voltar";"Nexus'a atla ve geri dön";"";"Přepni na základnu a zpět";"Πέταγμα ως το πλέγμα και πίσω";"Ugrás a nexusra és vissza";"";"Salt la nexus și înapoi";"Salta al nexo y regresa";"Стрибок до Нексус і назад";"";"跳转至基地与回到此处";"在主堡與當下視點之間切換";"";"넥서스로 이동했다가 다시 돌아가기";"";""
"settings_keybinding_kbScoreboardHold_caption";"Spielinformationen anzeigen";"Show match information";"Afficher les informations sur la partie";"";"Отобразить информацию о матче";"Mostrar información de partida";"Mostra dettagli della partita";"";"";"";"Pokaż informacje o meczu";"Näytä ottelun tiedot";"Mostra informações da partida";"Oyun bilgilerini göster";"";"Zobraz informace o zápase";"Εμφάνιζε πληροφορίες ματς";"Meccs információ mutatása";"";"Arată informaţii";"Mostrar información del partido";"Показати інформацію про матч";"";"显示匹配信息";"顯示對戰信息";"";"대전 정보 표시";"";""
"settings_keybinding_kbGUIToggle_caption";"UI ein-/ausblenden";"Toggle user interface";"Basculer vers l'interface utilisateur";"";"Переключить пользовательский интерфейс";"Alternar interfaz de usuario";"Abilita l'interfaccia utente";"";"";"";"Przełącz interfejs";"Käyttöliittymä pois/päälle";"Alternar interface de usuário";"Kullanıcı arayüzünü değiştir";"";"Přepne uživatelské rozhraní";"Εναλλαγή διεπιφάνειας χρήστη";"Felhasználói interfész kapcsolása";"";"Comutați interfața utilizator";"Alternar interfaz de usuario";"Пересмикнути інтерфейс";"";"切换用户界面";"切換使用者介面";"";"사용자 인터페이스 보기";"";""
"settings_keybinding_kbSandboxGUIToggle_caption";"Sandbox-UI ein-/ausblenden";"Toggle sandbox ui";"Basculer vers l'interface utilisateur du bac à sable";"";"Переключить ui в песочнице";"Alternar interface sandbox";"Abilita l'interfaccia sandbox";"";"";"";"Przełącz interfejs piaskownicy";"Hiekkalaatikkokäyttöliittymä pois/päälle";"Alternar interface de usuário modo sandbox";"Sanal alan kullanıcı arayüzünü değiştir";"";"Přepne sandbox rozhraní";"Εναλλαγή διεπιφάνειας αμμοδόχου";"";"";"Comutați interfața sandbox";"Activar ui sandbox";"Переключити ui в пісочниці";"";"切换沙箱介面";"切換沙盒使用者介面";"";"샌드박스 UI 보기";"";""
"settings_keybinding_kbCameraLeft_caption";"Nach links scrollen";"Move left";"Déplacer vers la gauche";"Andar para a esquerda";"Переместить влево";"Mover izquierda";"Muoviti a sinistra";"";"";"";"Przesuń w lewo";"Liiku vasemmalle";"Mover para esquerda";"Sola git";"Премести наляво";"Posun doleva";"Μετακίνησε αριστερά";"Mozgás balra";"";"Muta in stanga";"Mover izquierda";"Рух вліво";"";"向左移动";"往左移";"";"왼쪽으로 이동";"";""
"settings_keybinding_kbCameraUp_caption";"Nach oben scrollen";"Move up";"Déplacer vers le haut";"Andar para cima";"Переместить вверх";"Mover Arriba";"Muoviti in alto";"";"";"";"Przesuń w górę";"Liiku ylös";"Mover para cima";"Yukarı git";"Премести нагоре";"Přesun nahoru";"Μετακίνησε επάνω";"Mozgás felfelé";"";"Muta in sus";"Subir";"Рух вгору";"";"向上移动";"向上移";"";"위로 이동";"";""
"settings_keybinding_kbCameraRight_caption";"Nach rechts scrollen";"Move right";"Déplacer vers la droite";"Andar para a direita";"Переместить вправо";"Mover Derecha";"Muoviti a destra";"";"";"";"Przesuń w prawo";"Liiku oikealle";"Mover para direita";"Sağa git";"Движение надясно";"Posun doprava";"Μετακίνησε δεξιά";"Mozgás jobbra";"";"Mută în dreapta";"Mover a la derecha";"Рух вправо";"";"向右移动";"往右移";"";"오른쪽으로 이동";"";""
"settings_keybinding_kbCameraDown_caption";"Nach unten scrollen";"Move down";"Déplacer vers le bas";"Andar para baixo";"Переместить вниз";"Mover Abajo";"Muoviti in basso";"";"";"";"Przesuń w dół";"Liiku alas";"Mover para baixo";"Aşağı git";"Премести надолу";"Posun dolů";"Μετακίνησε κάτω";"Mozgás lefelé";"";"Mută jos";"Bajar";"Рух вниз";"";"向下移动";"往下移";"";"아래로 이동";"";""
"settings_keybinding_kbCameraLaneLeft_caption";"Entlang des Weges nach links scrollen";"Move left along lane";"Déplacer vers la gauche en suivant le couloir";"Andar pela lane (esquerda)";"Переместить влево вдоль полосы";"Mover izquierda por linea";"Muoviti a sinistra lungo la corsia";"";"";"";"Rusz w lewo po alei";"Liiku vasemmalle linjaa pitkin";"Mover pela lane (esquerda)";"Yol boyunca sola git";"";"Posun doleva při cestě";"Μετακίνησε αριστερά κατά μήκος της λωρίδας";"Mozgás balra a Lane mentén";"";"Deplasați-vă de-a lungul benzii";"Mover a la izquierda a lo largo del carril";"Рух ліворуч по смузі";"";"沿战线向左移动";"沿戰線往左移";"";"라인을 따라 왼쪽으로 이동";"";""
"settings_keybinding_kbCameraLaneRight_caption";"Entlang des Weges nach rechts scrollen";"Move right along lane";"Déplacer vers la droite en suivant le couloir";"Andar pela lane (direita)";"Переместить вправо вдоль полосы";"Mover derecha por linea";"Muoviti a destra lungo la corsia";"";"";"";"Rusz w prawo po alei";"Liiku oikealle linjaa pitkin";"Mover pela lane (direita)";"Yol boyunca sağa git";"";"Posun doprava při cestě";"Μετακίνησε δεξιά κατά μήκος της λωρίδας";"Mozgás jobbra a Lane mentén";"";"Deplasați-vă de-a lungul benzii";"Mover a la derecha a lo largo del carril";"Рух праворуч по смузі";"";"沿战线向右移动";"沿戰線往右移";"";"라인을 따라 오른쪽으로 이동";"";""
"settings_keybinding_kbCameraRise_caption";"Kamera aufsteigen";"Move higher";"Déplacer plus haut";"Mover para o alto";"Переместить выше";"Mover alto";"Muoviti verso l'alto";"";"";"";"Rusz wyżej";"Liiku korkeammalle";"Move para o alto";"Yüksel";"";"Posun výše";"Μετακίνησε ψηλότερα";"mozgás feljebb";"";"Deplasați-vă mai sus";"Mover más alto";"Рухатись вище";"";"移动往高处";"移高點";"";"더 높이 이동";"";""
"settings_keybinding_kbCameraFall_caption";"Kamera senken";"Move lower";"Déplacer plus bas";"Mover para baixo";"Переместить ниже";"Mover bajo";"Muoviti verso il basso";"";"";"";"Rusz niżej";"Liiku matalemmalle";"Mover para baixo";"Alçal";"";"Posun níže";"Μετακίνησε χαμηλότερα";"Mozgás lejjebb";"";"Deplasați-vă mai jos";"Baje";"Рухатись нижче";"";"移动往低处";"移低點";"";"더 낮게 이동";"";""
"settings_keybinding_kbCameraPanning_caption";"Kamera schwenken";"Pan camera";"Caméra panoramique";"Câmara panorâmica";"Панорамирование камеры";"Cámara Panorámica";"Telecamera panoramica";"";"";"";"Panoramuj kamerę";"Kameran vieritys";"Câmera Panorâmica";"Kamera Panı";"";"Vzdálenost kamery";"Πανοραμική κάμερα";"Kamera forgatása";"";"Mută camera";"Cámara panorámica";"Панорамування камери";"";"平移视角";"平移視點";"";"카메라 이동";"";""
"settings_keybinding_kbCameraMoveTo_caption";"Kamera auf Zielpunkt zentrieren";"Center camera to point";"Centrer la caméra au point";"";"Сфокусировать камеру в точку";"Centrar la cámara al punto";"Centra la telecamera nel punto";"";"";"";"Wycentruj kamerę do kursora";"Keskitä kamera pisteeseen";"Centralizar câmera até o ponto";"Kamerayı bir noktaya ortala";"";"Vystřeď kameru na bod";"Κεντράρισμα κάμερας όπου δείχνεται";"";"";"Centrați camera pentru a indica";"Centrar la cámara para apuntar";"Центрувати камеру до точки";"";"将视角以此点置中";"視點置中於該點";"";"자신을 중심으로 카메라 시야 설정";"";""
"settings_keybinding_kbCameraResetZoom_caption";"Zoomstufe der Kamera zurücksetzen";"Reset camera zoom";"Réinitialiser le zoom de la caméra";"";"Сброс масштаба камеры";"Reiniciar enfoque de cámara";"Ripristina lo zoom della camera";"";"";"";"Zresetuj przybliżenie";"Nollaa kameran etäisyys";"Resetar zoom da câmera";"Kamera açısını sıfırla";"";"Resetuj vzdálenosti kamery";"Επαναφορά ζουμ κάμερας";"";"";"Resetați zoom-ul camerei";"Reiniciar zoom de la cámara";"Скинути зум камери";"";"重置视角缩放";"重置視點放大比例";"";"카메라 줌 초기화";"";""
"settings_keybinding_kbChangeCommander01_caption";"Spieler 1 wählen";"Select player 1";"Sélectionner joueur 1";"Escolher jogador 1";"Выбрать игрока 1";"Selecionar jugador 1";"Seleziona il giocatore 1";"";"";"";"Wybierz gracza 1";"Valitse pelaaja 1";"Selecionar jogador 1";"1. oyuncuyu seç";"Избери играч 1";"Vyber hráče 1";"Επίλεξε τον παίκτη 1";"1. Játékos kiválasztása";"";"Selectaţi jucător 1";"Seleccionar jugador 1";"Виберіть гравця 1";"";"选择玩家 1";"選擇玩家 1";"";"플레이어 1 선택";"";""
"settings_keybinding_kbChangeCommander02_caption";"Spieler 2 wählen";"Select player 2";"Sélectionner joueur 2";"Escolher jogador 2";"Выбрать игрока 2";"Selecionar jugador 2";"Seleziona il giocatore 2";"";"";"";"Wybierz gracza 2";"Valitse pelaaja 2";"Selecionar jogador 2";"2. oyuncuyu seç";"Избери играч 2";"Vyber hráče 2";"Επίλεξε τον παίκτη 2";"2. Játékos kiválasztása";"";"Selectaţi jucător 2";"Seleccionar jugador 2";"Виберіть гравця 2";"";"选择玩家 2";"選擇玩家 2";"";"플레이어 2 선택";"";""
"settings_keybinding_kbChangeCommander03_caption";"Spieler 3 wählen";"Select player 3";"Sélectionner joueur 3";"Escolher jogador 3";"Выбрать игрока 3";"Selecionar jugador 3";"Seleziona il giocatore 3";"";"";"";"Wybierz gracza 3";"Valitse pelaaja 3";"Selecionar jogador 3";"3. oyuncuyu seç";"Избери играч 3";"Vyber hráče 3";"Επίλεξε τον παίκτη 3";"3. Játékos kiválasztása";"";"Selectaţi jucător 3";"Seleccionar jugador 3";"Виберіть гравця 3";"";"选择玩家 3";"選擇玩家 3";"";"플레이어 3 선택";"";""
"settings_keybinding_kbChangeCommander04_caption";"Spieler 4 wählen";"Select player 4";"Sélectionner joueur 4";"Escolher jogador 4";"Выбрать игрока 4";"Selecionar jugador 4";"Seleziona il giocatore 4";"";"";"";"Wybierz gracza 4";"Valitse pelaaja 4";"Selecionar jogador 4";"4. oyuncuyu seç";"Избери играч 4";"Vyber hráče 4";"Επίλεξε τον παίκτη 4";"4. Játékos kiválasztása";"";"Selectaţi jucător 4";"Seleccionar jugador 4";"Виберіть гравця 4";"";"选择玩家 4";"選擇玩家 4";"";"플레이어 4 선택";"";""
"settings_keybinding_kbChangeCommander05_caption";"Spieler 5 wählen";"Select player 5";"Sélectionner joueur 5";"Escolher jogador 5";"Выбрать игрока 5";"Selecionar jugador 5";"Seleziona il giocatore 5";"";"";"";"Wybierz gracza 5";"Valitse pelaaja 5";"Selecionar jogador 5";"5. oyuncuyu seç";"Избери играч 5";"Vyber hráče 5";"Επίλεξε τον παίκτη 5";"5. Játékos kiválasztása";"";"Selectaţi jucător 5";"Seleccionar jugador 5";"Виберіть гравця 5";"";"选择玩家 5";"選擇玩家 5";"";"플레이어 5 선택";"";""
"settings_keybinding_kbChangeCommander06_caption";"Spieler 6 wählen";"Select player 6";"Sélectionner joueur 6";"Escolher jogador 6";"Выбрать игрока 6";"Selecionar jugador 6";"Seleziona il giocatore 6";"";"";"";"Wybierz gracza 6";"Valitse pelaaja 6";"Selecionar jogador 6";"6. oyuncuyu seç";"Избери играч 6";"Vyber hráče 6";"Επίλεξε τον παίκτη 6";"6. Játékos kiválasztása";"";"Selectaţi jucător 6";"Seleccionar jugador 6";"Виберіть гравця 6";"";"选择玩家 6";"選擇玩家 6";"";"플레이어 6 선택";"";""
"settings_keybinding_kbChangeCommander07_caption";"Spieler 7 wählen";"Select player 7";"Sélectionner joueur 7";"Escolher jogador 7";"Выбрать игрока 7";"Selecionar jugador 7";"Seleziona il giocatore 7";"";"";"";"Wybierz gracza 7";"Valitse pelaaja 7";"Selecionar jogador 7";"7. oyuncuyu seç";"Избери играч 7";"Vyber hráče 7";"Επίλεξε τον παίκτη 7";"7. Játékos kiválasztása";"";"Selectaţi jucător 7";"Seleccionar jugador 7";"Виберіть гравця 7";"";"选择玩家 7";"選擇玩家 7";"";"플레이어 7 선택";"";""
"settings_keybinding_kbChangeCommander08_caption";"Spieler 8 wählen";"Select player 8";"Sélectionner joueur 8";"Escolher jogador 8";"Выбрать игрока 8";"Selecionar jugador 8";"Seleziona il giocatore 8";"";"";"";"Wybierz gracza 8";"Valitse pelaaja 8";"Selecionar jogador 8";"8. oyuncuyu seç";"Избери играч 8";"Vyber hráče 8";"Επίλεξε τον παίκτη 8";"8. Játékos kiválasztása";"";"Selectaţi jucător 8";"Seleccionar jugador 8";"Виберіть гравця 8";"";"选择玩家 8";"選擇玩家 8";"";"플레이어 8 선택";"";""
"settings_keybinding_kbChangeCommander09_caption";"Spieler 9 wählen";"Select player 9";"Sélectionner joueur 9";"Escolher jogador 9";"Выбрать игрока 9";"Selecionar jugador 9";"Seleziona il giocatore 9";"";"";"";"Wybierz gracza 9";"Valitse pelaaja 9";"Selecionar jogador 9";"9. oyuncuyu seç";"Избери играч 9";"Vyber hráče 9";"Επίλεξε τον παίκτη 9";"9. Játékos kiválasztása";"";"Selectaţi jucător 9";"Seleccionar jugador 9";"Виберіть гравця 9";"";"选择玩家 9";"選擇玩家 9";"";"플레이어 9 선택";"";""
"settings_keybinding_kbChangeCommander10_caption";"Spieler 10 wählen";"Select player 10";"Sélectionner joueur 10";"Escolher jogador 10";"Выбрать игрока 10";"Selecionar jugador 10";"Seleziona il giocatore 10";"";"";"";"Wybierz gracza 10";"Valitse pelaaja 10";"Selecionar jogador 10";"10. oyuncuyu seç";"Избери играч 10";"Vyber hráče 10";"Επίλεξε τον παίκτη 10";"10. Játékos kiválasztása";"";"Selectaţi jucător 10";"Seleccionar jugador 10";"Виберіть гравця 10";"";"选择玩家 10";"選擇玩家 10";"";"플레이어 10 선택";"";""
"settings_keybinding_kbChangeCommander11_caption";"Spieler 11 wählen";"Select player 11";"Sélectionner joueur 11";"Escolher jogador 11";"Выбрать игрока 11";"Selecionar jugador 11";"Seleziona il giocatore 11";"";"";"";"Wybierz gracza 11";"Valitse pelaaja 11";"Selecionar jogador 11";"11. oyuncuyu seç";"Избери играч 11";"Vyber hráče 11";"Επίλεξε τον παίκτη 11";"11. Játékos kiválasztása";"";"Selectaţi jucător 11";"Seleccionar jugador 11";"Виберіть гравця 11";"";"选择玩家 11";"選擇玩家 11";"";"플레이어 11 선택";"";""
"settings_keybinding_kbChangeCommander12_caption";"Spieler 12 wählen";"Select player 12";"Sélectionner joueur 12";"Escolher jogador 12";"Выбрать игрока 12";"Selecionar jugador 12";"Seleziona il giocatore 12";"";"";"";"Wybierz gracza 12";"Valitse pelaaja 12";"Selecionar jogador 12";"12. oyuncuyu seç";"Избери играч 12";"Vyber hráče 12";"Επίλεξε τον παίκτη 12";"12. Játékos kiválasztása";"";"Selectaţi jucător 12";"Seleccionar jugador 12";"Виберіть гравця 12";"";"选择玩家 12";"選擇玩家 12";"";"플레이어 12 선택";"";""
"settings_keybinding_kbDrawTerrainToggle_caption";"Terrain ein-/ausblenden";"Toggle terrain";"Basculer Terrain";"Substituir o terreno";"Переключить местность";"Alternar terreno";"Mostra terreno";"";"";"";"Przełącz teren";"Maasto pois/päälle";"Alternar terreno";"Arazi aç / kapat";"";"Přepne terén";"Εναλλαγή εδάφους";"";"";"Comutați terenul";"Alternar terreno";"Переключити місцевість";"";"切换地形";"放置地貌";"";"지형 보기";"";""
"settings_keybinding_kbDrawWaterToggle_caption";"Wasser ein-/ausblenden";"Toggle water";"Basculer l'eau";"Substituir a água";"Переключить водную поверхность";"Alternar agua";"Mostra acqua";"";"";"";"Przełącz wodę";"Vesi pois/päälle";"Toggle water";"Suyu aç / kapat";"";"Přepne vodu";"Εναλλαγή νερού";"";"";"Comutați apa";"Alternar agua";"Переключити воду";"";"切换水";"放置水";"";"물 보기";"";""
"settings_keybinding_kbDrawVegetationToggle_caption";"Vegetation ein-/ausblenden";"Toggle vegetation";"Basculer la végétation";"Substituir a vegetação";"Переключить растительную поверхность";"Alternar vegetación";"Mostra vegetazione";"";"";"";"Przełącz roślinność";"Kasvillisuus pois/päälle";"Alternar vegetação";"Bitki örtüsünü değiştir";"";"Přepne vegetaci";"Εναλλαγή βλάστησης";"";"";"Comutați vegetația";"Alternar vegetación";"Переключити рослинну поверхню";"";"切换植被";"放置植被";"";"초목 보기";"";""
"settings_keybinding_kbDeferredShadingToggle_caption";"Deferred Shading ein-/ausschalten";"Toggle deferred shading";"Basculer ombrage différé";"";"Переключить медленное затемнение";"Alternar sombreado";"Mostra distorsione ombre";"";"";"";"Przełącz opóźnione cieniowanie";"Kohdevarjostus pois/päälle";"Alternar sombreamento diferido";"Ertelenen gölgelemeyi aç / kapat";"";"Přepne ""odložené"" stínování";"Εναλλαγή αμαβληθείσας σκίασης";"";"";"Comutați maparea umbriri";"Alternar sombreado diferido";"Переключити повільне затемнення";"";"切换延迟阴影";"啟用延遲陰影";"";"지연된 음영 켜기";"";""
"settings_keybinding_kbNormalmappingToggle_caption";"Normalmapping ein-/ausschalten";"Toggle normal mapping";"Basculer cartographie normal";"";"Переключить обычное текстурирование";"Alternar mapeo normal";"Mostra mappatura normale";"";"";"";"Przełącz normalne mapowanie";"Normaalikartoitus pois/päälle";"Alternar mapeamento normal";"Normal haritalama aç / kapat";"";"Přepne normální mapování";"Toggle normal mapping";"";"";"Comutați maparea normală";"Alternar mapeo normal";"Переключити звичайне відображення";"";"切换常规映射";"啟用法線貼圖";"";"일반 맵핑 켜기";"";""
"settings_keybinding_kbShadowTechniqueToggle_caption";"Schatten ein-/ausschalten";"Toggle shadows";"Basculer les ombres";"Substituir as sombras";"Переключить тени";"Alternar Sombras";"Mostra ombre";"";"";"";"Przełącz cienie";"Varjot pois/päälle";"Alternar Sombras";"Gölgeleri aç / kapat";"";"Přepne stíny";"Εναλλαγή σκιών";"";"";"Oprește/Pornește umbra";"Alternar sombras";"Переключити тіні";"";"切换阴影";"啟用陰影";"";"그림자 표시";"";""
"settings_keybinding_kbTerrainEditor_caption";"Terrain-Editor öffnen";"Open terrain editor";"Ouvrir le terrain d'édition";"Abrir o editor de terrenos";"Открыть редактор местности";"Abrir editor de Terreno";"Apri l'editor del terreno";"";"";"";"Otwórz edytor terenu";"Avaa maastoeditori";"Abrir editor de terrenos";"Arazi düzenleyicisini aç";"";"Otevře editor terénu";"Ανοίξε τον επεξεργαστή εδάφους";"";"";"Deschide în editor";"Abrir editor de terrenos";"Відкрити редактор рельєфу";"";"打开地形编辑器";"打開地貌編輯器";"";"지형 편집기 열기";"";""
"settings_keybinding_kbGUIEditor_caption";"GUI-Editor öffnen";"Open ui editor";"Ouvrir l'éditeur d'iu";"Abrir o editor do Ui";"Открыть редактор ui";"Abrir UI Editor";"Apri l'interfaccia editor";"";"";"";"Otwórz edytor interfejsu";"Avaa käyttöliittymäeditori";"Abrir editor de UI";"Kullanıcı arayüzü düzenleyicisini aç";"";"Otevře editor ui";"Ανοίξε τον επεξεργαστή ΔΠΦΝΣ";"";"";"Deschide în editor";"Abrir editor ui";"Відкрити редактор інтерфейсу";"";"打开 Ui 编辑器";"開啟使用者介面編輯器";"";"인터페이스 편집기 열기";"";""
"settings_keybinding_kbPostEffectEditor_caption";"Posteffect-Editor öffnen";"Open posteffect editor";"Ouvrir l’éditeur post-effets";"Abrir editor de pós-efeito";"Открыть редактор постэффектов";"Abrir Editor de Efectos";"Apri l'editor di post-produzione";"";"";"";"Otwórz edytor efektów postprocesowych";"Avaa jälkiefektieditori";"Abrir editor de pós-efeito";"Efekt sonrası düzenleyicisini aç";"";"Otevře posteffect editor";"Open posteffect editor";"";"";"Deschide editorul posteffect";"Abrir editor de postefecto";"Відкрити редактор posteffect";"";"打开后置特效编辑器";"開啟後期特效編輯器";"";"후처리 효과 편집기 열기";"";""
"settings_keybinding_kbForceGameTick_caption";"Gametick senden";"Send game tick";"Envoyer les ticks du jeu";"";"Отправить игровой тик";"Enviar juego tick";"Invia tick di gioco";"";"";"";"Prześlij zaznaczenie gry";"Lähetä pelisyke";"Enviar tick de jogo";"Oyun onayı gönder";"";"Odeslat game tick";"Στείλε τικ παιχνιδιού";"";"";"Trimite jocul bifat";"Enviar marca de juego";"Надіслати ігровий тік";"";"发送游戏记号";"發送遊戲報價";"";"게임 틱 보내기";"";""
